drug_a,drug_b,cell_line,synergy
5311,3902,OVCAR-5,-143
29327,119182,OVCAR-3,-143
11683,60198,IGROV-1,-142
5352062,123596,OVCAR-5,-142
5284616,3902,OVCAR-3,-141
2141,454216,IGROV-1,-141
6194,11683,OVCAR-3,-141
4114,119182,OVCAR-3,-141
241902,3902,SK-OV-3,-141
119182,426756,OVCAR-3,-141
60699,9444,OVCAR-3,-141
148124,2187,OVCAR-3,-141
3011155,20279,OVCAR-3,-141
3011155,2187,SK-OV-3,-141
68740,644241,OVCAR-3,-141
9941095,3902,IGROV-1,-141
5352062,657237,OVCAR-5,-141
5746,454216,OVCAR-5,-140
45055483,5799,IGROV-1,-140
3011155,77082,OVCAR-3,-140
148121,657237,OVCAR-8,-140
9444,20279,OVCAR-8,-139
454216,36314,OVCAR-5,-139
148124,241902,OVCAR-8,-139
3011155,126941,OVCAR-4,-139
135398738,216326,OVCAR-3,-138
104842,60749,OVCAR-5,-138
5311,657237,OVCAR-5,-138
6442177,5311,OVCAR-3,-138
644241,123596,SK-OV-3,-138
9444,60953,OVCAR-5,-137
9887053,241902,SK-OV-3,-137
6194,123631,OVCAR-3,-137
4114,77082,OVCAR-3,-137
2187,6442177,OVCAR-3,-137
5329102,123596,OVCAR-3,-137
9444,2662,OVCAR-5,-136
443939,5329102,OVCAR-3,-136
4114,249332,OVCAR-3,-136
5311,6252,OVCAR-3,-136
135398738,60198,IGROV-1,-135
148124,426756,OVCAR-8,-135
5426,148124,OVCAR-3,-135
387447,60749,OVCAR-5,-135
9444,60953,OVCAR-8,-134
9444,2187,OVCAR-8,-134
36314,3902,IGROV-1,-134
77082,123596,OVCAR-3,-134
60749,3902,OVCAR-3,-134
5311,3011155,OVCAR-5,-134
5311,123596,OVCAR-3,-134
6442177,119182,IGROV-1,-134
9444,60953,OVCAR-4,-133
444795,2662,OVCAR-3,-133
119182,3902,OVCAR-4,-133
60749,3011155,OVCAR-3,-133
5311,60749,OVCAR-3,-133
123608,36314,OVCAR-3,-132
9887053,454216,OVCAR-3,-132
60749,457193,OVCAR-3,-132
135398738,135413520,OVCAR-3,-131
135398738,5799,OVCAR-3,-131
4114,657237,OVCAR-4,-131
104842,444795,OVCAR-5,-131
3011155,644241,IGROV-1,-131
5311,457193,OVCAR-3,-131
5329102,644241,OVCAR-5,-131
20279,3902,OVCAR-3,-130
451668,9444,SK-OV-3,-130
451668,241902,SK-OV-3,-130
2578,148124,SK-OV-3,-130
5426,657237,OVCAR-4,-130
3011155,457193,SK-OV-3,-130
9703,60749,OVCAR-3,-130
451668,77082,OVCAR-3,-129
6252,126941,IGROV-1,-129
9444,426756,OVCAR-8,-128
9444,5453,OVCAR-3,-128
3690,3657,OVCAR-3,-128
77082,5329102,OVCAR-3,-128
119182,644241,IGROV-1,-128
148124,60749,OVCAR-5,-128
6252,126941,OVCAR-5,-128
3011155,457193,OVCAR-3,-128
2187,5329102,SK-OV-3,-128
9941095,5394,IGROV-1,-128
9941095,644241,IGROV-1,-128
406563,9941095,OVCAR-4,-128
406563,644241,OVCAR-4,-128
5329102,5790,OVCAR-3,-128
9444,104842,OVCAR-3,-127
9444,2187,OVCAR-3,-127
36314,3902,OVCAR-8,-127
135398738,135413520,OVCAR-4,-127
387447,667490,IGROV-1,-127
6442177,123596,OVCAR-5,-127
123596,3902,OVCAR-3,-127
5352062,36314,OVCAR-5,-127
4114,241902,OVCAR-4,-126
241902,644241,SK-OV-3,-126
9941095,3011155,OVCAR-3,-126
5352062,3902,OVCAR-4,-126
3690,148124,OVCAR-8,-125
4212,135413520,OVCAR-4,-125
2578,148124,OVCAR-3,-125
104842,5284616,OVCAR-5,-125
249332,457193,IGROV-1,-125
387447,126941,OVCAR-5,-125
644241,444795,OVCAR-3,-125
5329102,20279,OVCAR-3,-125
148121,60749,IGROV-1,-125
9444,249332,OVCAR-3,-124
3011155,657237,OVCAR-3,-124
5311,2733525,OVCAR-3,-124
5311,5453,OVCAR-3,-124
104741,3011155,OVCAR-3,-124
123596,3902,OVCAR-5,-124
5352062,60953,OVCAR-5,-124
9444,60749,OVCAR-8,-123
657237,3902,OVCAR-5,-123
443939,60953,OVCAR-3,-123
135401907,36314,IGROV-1,-123
36462,45055483,OVCAR-3,-123
439693,454216,SK-OV-3,-123
454216,6252,SK-OV-3,-123
2907,454216,OVCAR-5,-123
4114,148124,OVCAR-4,-123
60699,126941,IGROV-1,-123
60749,6252,OVCAR-3,-123
644241,3902,OVCAR-4,-123
5352062,644241,OVCAR-3,-123
5799,123596,OVCAR-3,-123
387447,249332,OVCAR-3,-122
387447,249332,OVCAR-5,-122
6442177,123596,IGROV-1,-122
9444,644241,OVCAR-4,-121
123608,657237,OVCAR-3,-121
148124,60953,OVCAR-5,-121
387447,20279,OVCAR-5,-121
3011155,123596,SK-OV-3,-121
3011155,644241,OVCAR-3,-121
5311,5790,OVCAR-3,-121
126941,9941095,OVCAR-3,-121
135401907,104842,OVCAR-3,-120
123608,5799,OVCAR-8,-120
4842,5284616,OVCAR-3,-120
5746,444795,OVCAR-3,-120
2708,2123,OVCAR-3,-120
5394,126941,IGROV-1,-120
135398738,135413520,IGROV-1,-120
60749,3902,SK-OV-3,-120
5311,644241,OVCAR-3,-120
2187,119182,SK-OV-3,-120
9444,457193,OVCAR-3,-119
9444,5453,OVCAR-8,-119
20279,126941,SK-OV-3,-119
135398738,3950,OVCAR-3,-119
4114,457193,OVCAR-4,-119
119182,2187,SK-OV-3,-119
60749,5453,OVCAR-3,-119
5426,60749,OVCAR-3,-119
3011155,5453,OVCAR-3,-119
3011155,2187,IGROV-1,-119
60953,3011155,SK-OV-3,-119
60953,123596,SK-OV-3,-119
11683,62770,OVCAR-4,-119
29327,444795,OVCAR-3,-119
9444,457193,OVCAR-4,-118
9444,241902,OVCAR-3,-118
454216,5453,IGROV-1,-118
104842,104741,OVCAR-5,-118
3011155,3902,OVCAR-3,-118
123596,5790,SK-OV-3,-118
9941095,60749,OVCAR-3,-118
3950,216326,OVCAR-3,-118
72466,36314,OVCAR-3,-117
119182,3011155,OVCAR-4,-117
60699,148124,IGROV-1,-117
60749,5790,OVCAR-3,-117
3011155,241902,OVCAR-3,-117
104741,9941095,SK-OV-3,-117
3062316,104842,OVCAR-4,-117
644241,5394,IGROV-1,-117
9703,5799,OVCAR-8,-117
62770,135413520,OVCAR-8,-117
123608,241902,OVCAR-3,-116
123608,5799,SK-OV-3,-116
2708,135413520,OVCAR-4,-116
6252,457193,OVCAR-5,-116
249332,2662,IGROV-1,-116
387447,657237,OVCAR-5,-116
3011155,104741,OVCAR-3,-116
68740,20279,OVCAR-3,-116
406563,457193,SK-OV-3,-116
148121,3062316,IGROV-1,-116
29327,163659,OVCAR-3,-116
9444,444795,OVCAR-5,-115
9444,3902,OVCAR-4,-115
3690,444795,OVCAR-3,-115
72466,123596,OVCAR-3,-115
6239,148124,OVCAR-3,-115
426756,3902,IGROV-1,-115
135398738,62770,OVCAR-8,-115
148124,2187,OVCAR-8,-115
644241,2187,IGROV-1,-115
406563,6442177,OVCAR-3,-115
5329102,5311,OVCAR-3,-115
3950,4212,OVCAR-5,-115
6239,241902,OVCAR-3,-114
5284616,119182,OVCAR-3,-114
6194,45055483,OVCAR-4,-114
4114,119182,OVCAR-4,-114
119182,2187,OVCAR-3,-114
3011155,4211,OVCAR-3,-114
3011155,249332,OVCAR-3,-114
406563,6442177,SK-OV-3,-114
5352062,2187,OVCAR-3,-114
148121,457193,SK-OV-3,-114
9703,5799,OVCAR-3,-114
439693,5935,OVCAR-3,-113
426756,2662,OVCAR-3,-113
426756,126941,IGROV-1,-113
6194,62770,OVCAR-3,-113
241902,119182,SK-OV-3,-113
60749,60953,OVCAR-3,-113
60749,123596,OVCAR-3,-113
5426,657237,OVCAR-3,-113
5311,60953,OVCAR-3,-113
2187,123596,SK-OV-3,-113
3062316,3011155,IGROV-1,-113
2478,9444,IGROV-1,-113
148121,6252,IGROV-1,-113
71384,4212,OVCAR-4,-112
5284616,3011155,OVCAR-3,-112
4211,457193,IGROV-1,-112
60749,667490,OVCAR-4,-112
3011155,123596,IGROV-1,-112
60953,126941,IGROV-1,-112
104741,2662,SK-OV-3,-112
6442177,3902,OVCAR-5,-112
6442177,3062316,OVCAR-3,-112
2478,457193,OVCAR-5,-112
5352062,5394,OVCAR-3,-112
148121,5394,OVCAR-5,-112
9444,20279,OVCAR-5,-111
3690,36314,SK-OV-3,-111
36314,20279,OVCAR-4,-111
451668,60749,SK-OV-3,-111
2733525,3902,OVCAR-3,-111
5746,5284616,OVCAR-3,-111
135398738,452548,OVCAR-3,-111
135398738,62770,IGROV-1,-111
60749,3902,OVCAR-4,-111
5426,249332,SK-OV-3,-111
135413520,60198,OVCAR-3,-111
60953,2187,SK-OV-3,-111
104741,60953,OVCAR-4,-111
104741,60953,SK-OV-3,-111
9941095,5453,OVCAR-3,-111
2723601,62770,OVCAR-4,-111
9444,657237,OVCAR-5,-110
9444,457193,OVCAR-5,-110
9444,60749,OVCAR-5,-110
451668,148124,SK-OV-3,-110
148124,2187,OVCAR-4,-110
5311,3902,OVCAR-3,-110
6442177,60749,IGROV-1,-110
123596,126941,IGROV-1,-110
9941095,123596,IGROV-1,-110
5329102,2733525,IGROV-1,-110
72466,36314,OVCAR-4,-109
2123,135413520,OVCAR-3,-109
123608,454216,SK-OV-3,-109
2578,457193,OVCAR-5,-109
4114,457193,SK-OV-3,-109
119182,5453,OVCAR-3,-109
148124,20279,OVCAR-5,-109
5311,2733525,OVCAR-5,-109
68740,104842,OVCAR-3,-109
68740,5329102,OVCAR-3,-109
9941095,644241,OVCAR-3,-109
644241,3902,SK-OV-3,-109
406563,60749,OVCAR-3,-109
2708,45055483,OVCAR-3,-108
135398738,62770,OVCAR-4,-108
119182,5394,SK-OV-3,-108
104842,457193,OVCAR-5,-108
3011155,104741,SK-OV-3,-108
406563,5311,OVCAR-3,-108
5329102,5394,OVCAR-5,-108
36314,426756,OVCAR-5,-107
454216,444795,SK-OV-3,-107
6194,62770,OVCAR-4,-107
57469,148124,SK-OV-3,-107
4211,9941095,SK-OV-3,-107
2578,457193,IGROV-1,-107
119182,5394,OVCAR-3,-107
60699,9444,IGROV-1,-107
5311,119182,OVCAR-5,-107
104741,5394,SK-OV-3,-107
104741,119182,SK-OV-3,-107
36314,6252,OVCAR-4,-106
2733525,126941,IGROV-1,-106
5284616,3011155,IGROV-1,-106
9887053,5799,SK-OV-3,-106
5746,5935,OVCAR-3,-106
5790,3902,IGROV-1,-106
2141,657237,SK-OV-3,-106
60749,249332,OVCAR-3,-106
148124,3011155,OVCAR-3,-106
6442177,3902,OVCAR-4,-106
9703,5790,OVCAR-3,-106
9444,5453,OVCAR-5,-105
9444,123596,OVCAR-4,-105
657237,3902,OVCAR-3,-105
451668,3657,SK-OV-3,-105
60749,2662,OVCAR-3,-105
148124,6252,OVCAR-3,-105
387447,454216,IGROV-1,-105
5311,3011155,OVCAR-3,-105
60953,104741,SK-OV-3,-105
9444,444795,OVCAR-8,-104
9444,36314,OVCAR-5,-104
3690,77082,OVCAR-3,-104
2123,11683,OVCAR-3,-104
123608,148124,OVCAR-3,-104
5284616,3902,IGROV-1,-104
4842,148124,OVCAR-5,-104
5746,249332,OVCAR-3,-104
6194,71384,SK-OV-3,-104
6194,4212,IGROV-1,-104
57469,163659,OVCAR-5,-104
57469,457193,SK-OV-3,-104
2578,241902,OVCAR-3,-104
241902,457193,OVCAR-4,-104
60749,5394,OVCAR-3,-104
60749,104741,OVCAR-3,-104
104842,60749,OVCAR-3,-104
5311,6252,OVCAR-5,-104
60953,644241,IGROV-1,-104
6442177,60953,OVCAR-5,-104
460612,135413520,OVCAR-4,-104
5284616,60953,OVCAR-3,-103
4842,457193,OVCAR-5,-103
2907,60749,OVCAR-3,-103
3657,5453,OVCAR-3,-103
60699,20279,IGROV-1,-103
60699,454216,OVCAR-5,-103
60749,3011155,SK-OV-3,-103
249332,3902,OVCAR-4,-103
387447,444795,IGROV-1,-103
60953,454216,IGROV-1,-103
60953,123596,OVCAR-3,-103
104741,3902,SK-OV-3,-103
2187,457193,OVCAR-3,-103
2187,60953,OVCAR-4,-103
6442177,9444,OVCAR-3,-103
9941095,426756,OVCAR-3,-103
9941095,644241,OVCAR-5,-103
644241,2187,OVCAR-3,-103
644241,2187,SK-OV-3,-103
29327,5284616,OVCAR-3,-103
444795,5790,IGROV-1,-102
36314,119182,IGROV-1,-102
451668,444795,SK-OV-3,-102
5790,3902,OVCAR-3,-102
2578,5935,OVCAR-3,-102
4114,3657,OVCAR-3,-102
119182,457193,OVCAR-3,-102
148124,249332,OVCAR-3,-102
104842,3902,OVCAR-4,-102
3011155,3902,OVCAR-4,-102
104741,123596,SK-OV-3,-102
5352062,644241,OVCAR-8,-102
3950,135413520,OVCAR-4,-102
9444,104741,OVCAR-3,-101
451668,5935,SK-OV-3,-101
135401907,444795,OVCAR-3,-101
426756,2733525,SK-OV-3,-101
4842,444795,OVCAR-3,-101
5394,444795,OVCAR-3,-101
119182,2187,IGROV-1,-101
5311,5394,OVCAR-3,-101
60953,2187,IGROV-1,-101
68740,444795,OVCAR-3,-101
3062316,426756,OVCAR-3,-101
406563,104842,SK-OV-3,-101
406563,123596,OVCAR-4,-101
5329102,2662,IGROV-1,-101
29327,9444,OVCAR-3,-101
3690,457193,OVCAR-3,-100
451668,454216,OVCAR-3,-100
2123,62770,OVCAR-4,-100
36462,135413520,OVCAR-4,-100
2733525,126941,OVCAR-5,-100
5284616,2187,OVCAR-3,-100
2141,444795,OVCAR-3,-100
57469,3657,OVCAR-3,-100
104842,3011155,OVCAR-3,-100
3011155,2733525,OVCAR-3,-100
68740,426756,OVCAR-3,-100
68740,249332,OVCAR-3,-100
126941,3062316,SK-OV-3,-100
406563,5790,OVCAR-3,-100
5329102,104842,IGROV-1,-100
460612,60198,OVCAR-3,-100
9444,2733525,OVCAR-3,-99
443939,3011155,OVCAR-3,-99
5284616,123596,SK-OV-3,-99
426756,3902,OVCAR-5,-99
2907,77082,OVCAR-3,-99
2708,45055483,OVCAR-4,-99
6194,11683,SK-OV-3,-99
57469,454216,OVCAR-3,-99
4114,457193,OVCAR-8,-99
241902,5311,SK-OV-3,-99
119182,5790,OVCAR-3,-99
119182,457193,OVCAR-4,-99
5426,20279,OVCAR-4,-99
60953,2733525,OVCAR-3,-99
2187,5311,OVCAR-3,-99
2187,60953,SK-OV-3,-99
68740,457193,SK-OV-3,-99
3062316,644241,OVCAR-5,-99
406563,9444,SK-OV-3,-99
406563,9941095,OVCAR-5,-99
5329102,2662,OVCAR-3,-99
5329102,123596,OVCAR-5,-99
3950,5799,OVCAR-3,-99
451668,454216,OVCAR-5,-98
4212,216326,OVCAR-4,-98
6194,135413520,OVCAR-4,-98
4211,3902,SK-OV-3,-98
135398738,216326,IGROV-1,-98
60749,2187,IGROV-1,-98
387447,667490,OVCAR-5,-98
5311,60749,OVCAR-8,-98
68740,657237,OVCAR-3,-98
68740,457193,OVCAR-3,-98
5329102,444795,IGROV-1,-98
5352062,457193,OVCAR-4,-98
135401907,657237,OVCAR-3,-97
135401907,36314,OVCAR-3,-97
135401907,60749,OVCAR-3,-97
2141,2733525,OVCAR-3,-97
6194,5799,OVCAR-8,-97
119182,5790,SK-OV-3,-97
119182,2662,OVCAR-3,-97
119182,123596,IGROV-1,-97
60699,454216,OVCAR-3,-97
60749,123596,IGROV-1,-97
249332,126941,SK-OV-3,-97
5311,426756,OVCAR-3,-97
11683,216326,IGROV-1,-97
3062316,457193,OVCAR-5,-97
9941095,60749,OVCAR-4,-97
148121,6252,SK-OV-3,-97
9703,657237,OVCAR-3,-97
9703,2733525,OVCAR-3,-97
6239,36314,OVCAR-3,-96
119182,667490,OVCAR-3,-96
148124,5394,IGROV-1,-96
387447,657237,IGROV-1,-96
11683,135413520,OVCAR-3,-96
6442177,5453,OVCAR-3,-96
126941,3902,SK-OV-3,-96
644241,5790,OVCAR-3,-96
406563,5394,OVCAR-3,-96
5329102,5284616,OVCAR-3,-96
5329102,3011155,OVCAR-5,-96
2723601,62770,IGROV-1,-96
9703,20279,OVCAR-3,-96
29327,241902,SK-OV-3,-96
2123,135398738,OVCAR-3,-95
135401907,20279,OVCAR-3,-95
3385,135413520,OVCAR-8,-95
5394,126941,OVCAR-4,-95
57469,454216,OVCAR-5,-95
60749,644241,OVCAR-4,-95
2187,119182,OVCAR-3,-95
2187,644241,SK-OV-3,-95
3062316,5394,OVCAR-5,-95
6442177,104842,OVCAR-3,-95
6442177,3011155,OVCAR-4,-95
126941,5284616,OVCAR-3,-95
126941,5329102,SK-OV-3,-95
644241,5394,SK-OV-3,-95
406563,119182,OVCAR-3,-95
5329102,3011155,OVCAR-3,-95
2723601,4212,OVCAR-4,-95
3950,123631,OVCAR-3,-95
9444,249332,OVCAR-8,-94
72466,5329102,OVCAR-5,-94
451668,36314,OVCAR-8,-94
77082,5311,OVCAR-3,-94
71384,60198,OVCAR-3,-94
454216,36314,IGROV-1,-94
5790,5453,OVCAR-5,-94
2141,5790,SK-OV-3,-94
4211,123596,OVCAR-3,-94
135398738,3950,OVCAR-4,-94
60749,5394,SK-OV-3,-94
3011155,77082,SK-OV-3,-94
5311,3902,OVCAR-4,-94
104741,9941095,OVCAR-4,-94
2187,457193,IGROV-1,-94
126941,5352062,OVCAR-3,-94
2478,249332,IGROV-1,-94
5352062,60953,OVCAR-8,-94
5352062,644241,OVCAR-4,-94
148121,6252,OVCAR-5,-94
9703,444795,OVCAR-3,-94
444795,126941,OVCAR-3,-93
452548,135413520,OVCAR-4,-93
443939,104842,OVCAR-3,-93
443939,3062316,OVCAR-3,-93
135401907,443939,OVCAR-3,-93
5284616,123596,OVCAR-3,-93
6194,216326,OVCAR-3,-93
6194,62770,SK-OV-3,-93
57469,457193,OVCAR-5,-93
60699,457193,OVCAR-5,-93
60749,241902,SK-OV-3,-93
60749,3011155,OVCAR-4,-93
60749,104741,SK-OV-3,-93
148124,3011155,OVCAR-4,-93
104842,3011155,OVCAR-8,-93
5311,5284616,OVCAR-5,-93
5311,644241,OVCAR-8,-93
6442177,123596,OVCAR-3,-93
6442177,644241,IGROV-1,-93
9941095,3011155,IGROV-1,-93
9703,126941,OVCAR-3,-93
3950,4212,OVCAR-3,-93
3950,135413520,OVCAR-8,-93
29327,36314,SK-OV-3,-93
36314,5453,OVCAR-5,-92
451668,249332,SK-OV-3,-92
5284616,20279,OVCAR-3,-92
5284616,60749,OVCAR-3,-92
426756,126941,OVCAR-4,-92
5790,126941,OVCAR-3,-92
6194,71384,OVCAR-4,-92
4211,426756,OVCAR-3,-92
119182,3657,OVCAR-3,-92
119182,5394,OVCAR-4,-92
5311,148124,OVCAR-3,-92
11683,135413520,IGROV-1,-92
123596,126941,OVCAR-4,-92
644241,123596,IGROV-1,-92
406563,2662,OVCAR-3,-92
406563,5329102,OVCAR-4,-92
2478,77082,OVCAR-3,-92
5329102,60953,OVCAR-3,-92
460612,135413520,OVCAR-8,-92
9444,426756,OVCAR-5,-91
3690,241902,SK-OV-3,-91
135401907,4211,OVCAR-3,-91
454216,119182,SK-OV-3,-91
454216,5352062,IGROV-1,-91
9887053,148124,OVCAR-3,-91
5790,457193,OVCAR-5,-91
4212,60198,IGROV-1,-91
6194,45055483,SK-OV-3,-91
60749,3902,IGROV-1,-91
6252,5453,IGROV-1,-91
5426,77082,OVCAR-3,-91
3011155,2662,IGROV-1,-91
5311,9444,OVCAR-3,-91
60953,5790,OVCAR-3,-91
104741,5790,OVCAR-3,-91
104741,644241,SK-OV-3,-91
68740,2733525,OVCAR-3,-91
126941,3062316,IGROV-1,-91
644241,6252,OVCAR-3,-91
406563,20279,IGROV-1,-91
2478,457193,OVCAR-3,-91
5329102,657237,OVCAR-3,-91
29327,454216,OVCAR-5,-91
29327,457193,OVCAR-3,-91
29327,3657,OVCAR-3,-91
9444,20279,OVCAR-3,-90
443939,5329102,OVCAR-5,-90
451668,126941,SK-OV-3,-90
6239,5935,OVCAR-3,-90
439693,126941,IGROV-1,-90
5284616,5790,OVCAR-3,-90
163659,20279,OVCAR-3,-90
4842,443939,OVCAR-3,-90
9887053,60749,OVCAR-3,-90
6194,3950,OVCAR-3,-90
5394,426756,OVCAR-3,-90
4114,5284616,OVCAR-3,-90
60699,241902,IGROV-1,-90
60699,667490,IGROV-1,-90
60749,444795,OVCAR-3,-90
60749,3011155,IGROV-1,-90
148124,36314,OVCAR-3,-90
5426,20279,SK-OV-3,-90
104842,5394,OVCAR-3,-90
5311,5284616,OVCAR-3,-90
11683,36462,OVCAR-4,-90
2187,3902,OVCAR-4,-90
3062316,9444,IGROV-1,-90
9941095,3902,OVCAR-3,-90
9941095,3902,OVCAR-4,-90
644241,667490,OVCAR-4,-90
2478,241902,SK-OV-3,-90
3950,123631,OVCAR-5,-90
5799,36314,OVCAR-8,-90
20279,249332,SK-OV-3,-89
439693,163659,IGROV-1,-89
2907,5790,OVCAR-3,-89
2141,4211,OVCAR-3,-89
57469,5790,OVCAR-3,-89
4211,123596,SK-OV-3,-89
4114,5453,OVCAR-3,-89
148124,60749,OVCAR-8,-89
5426,5453,OVCAR-4,-89
104842,644241,OVCAR-4,-89
3011155,2662,OVCAR-3,-89
104741,36314,SK-OV-3,-89
104741,5329102,SK-OV-3,-89
68740,3902,OVCAR-3,-89
3062316,3902,IGROV-1,-89
2478,148124,IGROV-1,-89
