drug_a,drug_b,cell_line,synergy
9444,5394,LOXIMVI,-166
104842,5394,SK-MEL-28,-166
148121,444795,UACC-62,-166
5453,126941,SK-MEL-28,-165
5311,60953,SK-MEL-28,-165
68740,123596,SK-MEL-5,-165
406563,9444,SK-MEL-2,-164
9444,657237,LOXIMVI,-163
5311,5394,UACC-62,-163
9444,5453,LOXIMVI,-162
36314,3902,SK-MEL-5,-162
3657,3062316,SK-MEL-2,-162
5352062,5394,SK-MEL-28,-161
9444,457193,SK-MEL-28,-160
387447,457193,SK-MEL-28,-160
406563,119182,SK-MEL-2,-160
5352062,457193,UACC-62,-159
20279,126941,M14,-158
57469,20279,UACC-62,-158
57469,454216,UACC-62,-158
148124,5394,SK-MEL-5,-158
9444,2187,SK-MEL-28,-157
36314,60953,UACC-62,-157
6442177,3011155,LOXIMVI,-157
9941095,5352062,UACC-257,-157
57469,163659,SK-MEL-5,-156
5329102,2733525,SK-MEL-28,-156
9703,657237,UACC-257,-156
9703,5799,LOXIMVI,-156
444795,2662,LOXIMVI,-155
77082,5329102,SK-MEL-5,-155
2141,60749,UACC-62,-155
36314,119182,UACC-62,-154
5799,2662,SK-MEL-2,-154
36314,3011155,SK-MEL-28,-153
2708,11683,SK-MEL-5,-153
6442177,657237,SK-MEL-28,-153
20279,126941,SK-MEL-28,-152
2141,60749,LOXIMVI,-151
6252,126941,SK-MEL-28,-151
68740,60953,SK-MEL-2,-151
5352062,3902,SK-MEL-28,-151
3950,4212,UACC-62,-151
135401907,36314,M14,-150
123608,5799,SK-MEL-5,-150
4211,9444,LOXIMVI,-150
148124,3902,SK-MEL-5,-150
3062316,3011155,LOXIMVI,-150
5352062,644241,SK-MEL-5,-150
6239,20279,M14,-149
6194,135413520,LOXIMVI,-149
4114,148124,M14,-149
148124,5394,UACC-62,-149
5311,457193,SK-MEL-28,-149
9444,123596,UACC-62,-148
454216,5394,UACC-62,-148
9941095,20279,SK-MEL-28,-148
406563,5352062,SK-MEL-2,-148
9444,3011155,UACC-62,-147
68740,9941095,SK-MEL-2,-147
3062316,123596,SK-MEL-28,-147
5329102,426756,SK-MEL-28,-147
29327,241902,LOXIMVI,-147
2578,148124,SK-MEL-5,-146
406563,657237,SK-MEL-2,-146
5799,9941095,SK-MEL-2,-146
4211,644241,LOXIMVI,-145
104741,5453,LOXIMVI,-145
406563,104842,SK-MEL-2,-145
406563,6442177,SK-MEL-2,-145
5329102,3062316,SK-MEL-28,-145
444795,657237,LOXIMVI,-144
439693,148124,M14,-144
451668,249332,UACC-257,-143
3657,6442177,SK-MEL-5,-143
6194,11683,SK-MEL-5,-143
57469,457193,SK-MEL-5,-143
2578,36314,LOXIMVI,-143
5352062,644241,UACC-62,-143
4114,249332,UACC-257,-142
5311,2662,SK-MEL-28,-142
6442177,104842,SK-MEL-28,-142
443939,20279,UACC-62,-141
2123,60198,LOXIMVI,-141
71384,135413520,M14,-141
4211,20279,UACC-257,-141
60198,216326,LOXIMVI,-141
9941095,444795,SK-MEL-28,-141
3950,4212,SK-MEL-28,-141
9444,104741,SK-MEL-28,-140
77082,5790,SK-MEL-5,-140
77082,6442177,SK-MEL-5,-140
4842,667490,M14,-140
249332,3902,SK-MEL-28,-140
443939,5453,UACC-62,-139
2141,249332,SK-MEL-5,-139
148121,6252,SK-MEL-28,-139
9444,2733525,UACC-62,-138
9444,2662,SK-MEL-28,-138
451668,657237,UACC-257,-138
77082,2733525,SK-MEL-2,-138
123608,5799,LOXIMVI,-138
439693,148124,SK-MEL-5,-138
9444,60749,LOXIMVI,-137
443939,5453,SK-MEL-2,-137
5329102,5352062,SK-MEL-28,-137
439693,20279,SK-MEL-5,-136
135398738,62770,SK-MEL-5,-136
68740,9941095,SK-MEL-5,-136
20279,126941,SK-MEL-5,-135
439693,60749,UACC-62,-135
4211,5453,LOXIMVI,-135
4114,148124,SK-MEL-28,-135
60953,454216,UACC-257,-135
6442177,119182,SK-MEL-28,-135
406563,5311,SK-MEL-2,-135
2723601,3385,LOXIMVI,-135
5352062,657237,UACC-62,-135
9703,20279,M14,-135
460612,60198,LOXIMVI,-135
60699,457193,UACC-62,-134
5311,657237,UACC-62,-134
5311,241902,UACC-62,-134
406563,2662,SK-MEL-2,-134
2578,249332,SK-MEL-28,-133
4114,2733525,SK-MEL-5,-133
6442177,2733525,SK-MEL-28,-133
72466,249332,SK-MEL-2,-132
104842,5394,SK-MEL-5,-132
2662,3902,SK-MEL-28,-132
406563,6442177,LOXIMVI,-132
439693,20279,SK-MEL-28,-131
2907,657237,UACC-257,-131
2907,241902,SK-MEL-5,-131
2141,126941,SK-MEL-5,-131
60699,148124,SK-MEL-28,-131
126941,5329102,LOXIMVI,-131
36314,5394,SK-MEL-28,-130
9887053,126941,M14,-130
2141,20279,SK-MEL-5,-130
2141,454216,M14,-130
6252,126941,UACC-257,-130
406563,60953,SK-MEL-2,-130
5790,126941,SK-MEL-28,-129
57469,457193,LOXIMVI,-129
6442177,20279,SK-MEL-28,-129
9941095,119182,LOXIMVI,-129
9941095,60953,LOXIMVI,-129
9444,241902,LOXIMVI,-128
72466,5284616,SK-MEL-2,-128
451668,148124,SK-MEL-28,-128
77082,5453,SK-MEL-2,-128
104741,657237,LOXIMVI,-128
68740,3011155,SK-MEL-5,-128
9941095,644241,LOXIMVI,-128
443939,6252,SK-MEL-2,-127
123608,36314,UACC-62,-127
9887053,148124,LOXIMVI,-127
5311,2733525,SK-MEL-28,-127
123596,126941,SK-MEL-28,-127
5329102,3011155,LOXIMVI,-127
460612,11683,SK-MEL-5,-127
9444,123596,LOXIMVI,-126
3690,126941,M14,-126
77082,20279,SK-MEL-2,-126
439693,60749,SK-MEL-5,-126
2141,60749,SK-MEL-5,-126
4211,2662,UACC-257,-126
4114,148124,UACC-62,-126
2187,657237,LOXIMVI,-126
2478,454216,UACC-62,-126
5329102,5311,SK-MEL-28,-126
2723601,2708,SK-MEL-5,-126
123608,5799,M14,-125
9887053,148124,M14,-125
3657,6252,SK-MEL-5,-125
104842,3011155,SK-MEL-28,-125
406563,457193,UACC-62,-125
444795,3902,SK-MEL-28,-124
6194,45055483,LOXIMVI,-124
406563,3902,SK-MEL-28,-124
5352062,60953,UACC-62,-124
2141,126941,SK-MEL-28,-123
6194,45055483,SK-MEL-2,-123
57469,454216,M14,-123
135398738,62770,M14,-123
119182,3011155,LOXIMVI,-123
148124,3011155,UACC-62,-123
5426,20279,M14,-123
3062316,426756,SK-MEL-28,-123
657237,126941,M14,-122
72466,123596,M14,-122
5746,36314,SK-MEL-5,-122
2141,148124,SK-MEL-28,-122
4211,123596,M14,-122
5329102,60749,SK-MEL-28,-122
148121,20279,M14,-122
9444,2733525,SK-MEL-28,-121
135401907,60749,UACC-257,-121
6252,126941,SK-MEL-5,-121
5453,3902,SK-MEL-28,-121
11683,71384,SK-MEL-5,-121
2478,20279,SK-MEL-28,-121
5352062,3011155,UACC-62,-121
2907,457193,SK-MEL-5,-120
3657,3902,SK-MEL-5,-120
2187,2662,LOXIMVI,-120
6442177,5311,SK-MEL-28,-120
406563,249332,SK-MEL-28,-120
148121,20279,SK-MEL-5,-120
9444,104741,LOXIMVI,-119
454216,2733525,M14,-119
454216,5790,SK-MEL-28,-119
454216,5394,SK-MEL-5,-119
68740,3902,SK-MEL-2,-119
2478,5799,UACC-257,-119
9444,5394,UACC-62,-118
5790,457193,SK-MEL-28,-118
3657,249332,SK-MEL-2,-118
135398738,11683,SK-MEL-5,-118
4114,36314,SK-MEL-5,-118
5311,3902,SK-MEL-5,-118
126941,104842,LOXIMVI,-118
123596,5394,M14,-118
148121,6252,SK-MEL-5,-118
2123,135398738,M14,-117
5746,36314,M14,-117
3657,2662,SK-MEL-5,-117
6194,71384,LOXIMVI,-117
57469,249332,SK-MEL-28,-117
2578,249332,SK-MEL-5,-117
5426,126941,M14,-117
387447,20279,SK-MEL-28,-117
406563,2733525,SK-MEL-5,-117
406563,644241,SK-MEL-28,-117
9444,60953,SK-MEL-28,-116
77082,2733525,SK-MEL-5,-116
71384,4212,SK-MEL-2,-116
4842,36314,M14,-116
57469,126941,M14,-116
135398738,60198,LOXIMVI,-116
148124,3902,UACC-257,-116
68740,6252,SK-MEL-5,-116
5329102,5453,SK-MEL-28,-116
9444,241902,SK-MEL-28,-115
9444,3902,SK-MEL-5,-115
451668,148124,M14,-115
6239,20279,UACC-62,-115
2733525,126941,SK-MEL-28,-115
5284616,2187,LOXIMVI,-115
57469,148124,LOXIMVI,-115
4114,657237,LOXIMVI,-115
241902,5453,LOXIMVI,-115
5311,426756,SK-MEL-28,-115
406563,5311,LOXIMVI,-115
2478,36314,SK-MEL-28,-115
3950,135413520,LOXIMVI,-115
443939,3902,UACC-62,-114
9887053,249332,SK-MEL-28,-114
11683,452548,SK-MEL-5,-114
6442177,644241,LOXIMVI,-114
5329102,644241,LOXIMVI,-114
9703,5799,SK-MEL-28,-114
9444,104842,LOXIMVI,-113
443939,444795,SK-MEL-5,-113
443939,644241,LOXIMVI,-113
6239,36314,SK-MEL-5,-113
6239,454216,UACC-62,-113
454216,119182,UACC-257,-113
2578,126941,M14,-113
104842,2187,UACC-62,-113
5311,9444,SK-MEL-28,-113
5311,5284616,UACC-62,-113
6442177,426756,LOXIMVI,-113
9941095,644241,UACC-62,-113
406563,5790,SK-MEL-28,-113
406563,6442177,UACC-62,-113
406563,123596,LOXIMVI,-113
4842,36314,SK-MEL-5,-112
3657,5329102,SK-MEL-2,-112
57469,457193,SK-MEL-28,-112
57469,249332,UACC-62,-112
5311,5394,UACC-257,-112
3950,4212,LOXIMVI,-112
9444,6252,LOXIMVI,-111
444795,126941,SK-MEL-5,-111
72466,444795,SK-MEL-5,-111
451668,60749,M14,-111
135401907,20279,UACC-257,-111
135398738,62770,LOXIMVI,-111
119182,126941,LOXIMVI,-111
104741,9444,LOXIMVI,-111
104741,3902,UACC-257,-111
6442177,2662,UACC-257,-111
9941095,3902,LOXIMVI,-111
9941095,6442177,SK-MEL-28,-111
443939,60953,SK-MEL-5,-110
123608,5799,UACC-257,-110
439693,249332,UACC-62,-110
57469,457193,M14,-110
4114,36314,LOXIMVI,-110
119182,644241,LOXIMVI,-110
148124,60953,SK-MEL-28,-110
5426,2733525,SK-MEL-5,-110
104842,104741,SK-MEL-28,-110
5311,657237,SK-MEL-28,-110
5311,60749,SK-MEL-28,-110
148121,5284616,LOXIMVI,-110
148121,5453,SK-MEL-5,-110
451668,241902,SK-MEL-5,-109
123608,2733525,UACC-257,-109
4114,241902,SK-MEL-28,-109
5453,457193,LOXIMVI,-109
123596,3902,SK-MEL-28,-109
2478,148124,SK-MEL-5,-109
5799,2662,SK-MEL-5,-109
9444,249332,SK-MEL-28,-108
9444,2187,SK-MEL-5,-108
72466,6252,UACC-62,-108
72466,60953,SK-MEL-2,-108
77082,2662,SK-MEL-2,-108
5394,2733525,M14,-108
4114,20279,LOXIMVI,-108
4114,60749,SK-MEL-28,-108
45055483,5799,UACC-257,-108
5311,241902,SK-MEL-28,-108
11683,123631,SK-MEL-5,-108
2187,5394,SK-MEL-28,-108
2662,126941,SK-MEL-28,-108
123596,249332,M14,-108
9941095,426756,LOXIMVI,-108
9444,60953,SK-MEL-5,-107
20279,3902,SK-MEL-28,-107
123608,657237,LOXIMVI,-107
3385,135413520,LOXIMVI,-107
6194,216326,LOXIMVI,-107
60699,20279,SK-MEL-28,-107
6442177,644241,UACC-257,-107
2723601,3385,UACC-257,-107
5352062,3902,UACC-62,-107
148121,6252,UACC-257,-107
5799,644241,SK-MEL-2,-107
454216,36314,SK-MEL-5,-106
9887053,60749,UACC-62,-106
4114,20279,M14,-106
68740,3902,SK-MEL-5,-106
6442177,36314,LOXIMVI,-106
123596,5453,SK-MEL-28,-106
9941095,2733525,SK-MEL-28,-106
5329102,657237,SK-MEL-28,-106
460612,135413520,LOXIMVI,-106
451668,667490,M14,-105
9887053,148124,SK-MEL-5,-105
5746,20279,M14,-105
2141,454216,LOXIMVI,-105
3657,20279,SK-MEL-5,-105
3657,5453,SK-MEL-2,-105
5394,3902,SK-MEL-28,-105
4211,249332,SK-MEL-28,-105
68740,20279,UACC-62,-105
3062316,657237,LOXIMVI,-105
6442177,5394,UACC-257,-105
9444,2187,UACC-62,-104
77082,123596,M14,-104
426756,126941,M14,-104
454216,5453,M14,-104
454216,2662,SK-MEL-5,-104
2141,119182,UACC-62,-104
2708,11683,SK-MEL-28,-104
3657,5329102,SK-MEL-5,-104
57469,20279,SK-MEL-5,-104
148124,3011155,UACC-257,-104
104741,5311,LOXIMVI,-104
148121,444795,SK-MEL-5,-104
29327,249332,UACC-257,-104
5799,444795,SK-MEL-2,-104
6239,104842,SK-MEL-5,-103
426756,126941,SK-MEL-28,-103
9887053,20279,SK-MEL-28,-103
2141,657237,M14,-103
4211,5790,UACC-257,-103
60699,126941,UACC-257,-103
148124,20279,UACC-62,-103
249332,126941,SK-MEL-28,-103
5311,36314,UACC-62,-103
123596,5790,M14,-103
406563,3011155,LOXIMVI,-103
2723601,62770,SK-MEL-2,-103
657237,3902,SK-MEL-28,-102
443939,5394,UACC-62,-102
451668,657237,M14,-102
2123,3950,SK-MEL-5,-102
77082,426756,SK-MEL-5,-102
439693,20279,UACC-62,-102
439693,444795,SK-MEL-5,-102
454216,5453,SK-MEL-5,-102
5746,457193,LOXIMVI,-102
4212,135413520,LOXIMVI,-102
4114,5935,M14,-102
5426,36314,M14,-102
123596,126941,M14,-102
29327,249332,UACC-62,-102
72466,148124,SK-MEL-2,-101
72466,5453,SK-MEL-2,-101
77082,5394,SK-MEL-5,-101
2907,457193,UACC-62,-101
2907,241902,UACC-62,-101
3657,444795,LOXIMVI,-101
57469,249332,LOXIMVI,-101
2578,36314,M14,-101
2578,148124,M14,-101
3062316,644241,UACC-62,-101
148121,6252,M14,-101
123608,444795,SK-MEL-5,-100
2141,163659,SK-MEL-5,-100
5394,126941,M14,-100
57469,148124,M14,-100
4211,3902,LOXIMVI,-100
2578,20279,UACC-62,-100
249332,3902,UACC-62,-100
5311,20279,UACC-62,-100
5311,119182,SK-MEL-28,-100
104741,3011155,LOXIMVI,-100
644241,2187,LOXIMVI,-100
406563,119182,SK-MEL-5,-100
406563,249332,SK-MEL-2,-100
2478,454216,M14,-100
9444,444795,LOXIMVI,-99
443939,3011155,UACC-62,-99
36314,5284616,UACC-62,-99
4211,249332,SK-MEL-5,-99
135398738,11683,M14,-99
135398738,3950,LOXIMVI,-99
4114,126941,M14,-99
5426,148124,UACC-257,-99
249332,126941,M14,-99
2187,5394,UACC-257,-99
9941095,123596,LOXIMVI,-99
406563,5329102,SK-MEL-2,-99
443939,60749,UACC-62,-98
443939,644241,UACC-62,-98
57469,20279,LOXIMVI,-98
119182,60953,LOXIMVI,-98
60699,126941,SK-MEL-5,-98
60953,3902,LOXIMVI,-98
104741,6442177,M14,-98
2662,126941,M14,-98
68740,657237,SK-MEL-2,-98
68740,426756,SK-MEL-2,-98
68740,123596,M14,-98
406563,9444,UACC-62,-98
406563,5790,M14,-98
406563,9941095,SK-MEL-2,-98
29327,657237,UACC-257,-98
3690,249332,SK-MEL-5,-97
72466,426756,UACC-62,-97
72466,5329102,SK-MEL-2,-97
451668,5799,SK-MEL-28,-97
6239,36314,SK-MEL-28,-97
123608,2733525,SK-MEL-28,-97
454216,5394,M14,-97
2907,657237,SK-MEL-28,-97
6194,36462,LOXIMVI,-97
4114,657237,SK-MEL-28,-97
148124,457193,SK-MEL-28,-97
148124,2187,SK-MEL-5,-97
126941,457193,UACC-62,-97
406563,5453,LOXIMVI,-97
148121,60953,SK-MEL-5,-97
443939,9941095,UACC-62,-96
72466,36314,SK-MEL-2,-96
36314,5284616,SK-MEL-5,-96
135401907,36314,UACC-62,-96
4842,657237,M14,-96
9887053,241902,SK-MEL-5,-96
5746,454216,M14,-96
2141,20279,LOXIMVI,-96
2708,135413520,LOXIMVI,-96
6194,3950,LOXIMVI,-96
4114,36314,SK-MEL-28,-96
4114,4211,LOXIMVI,-96
60699,457193,LOXIMVI,-96
148124,241902,LOXIMVI,-96
68740,9444,SK-MEL-2,-96
68740,36314,SK-MEL-5,-96
460612,2123,SK-MEL-5,-96
444795,20279,LOXIMVI,-95
72466,426756,SK-MEL-2,-95
135401907,454216,M14,-95
6239,444795,LOXIMVI,-95
5284616,5394,UACC-257,-95
163659,426756,SK-MEL-5,-95
9887053,126941,SK-MEL-5,-95
9887053,126941,UACC-62,-95
2141,20279,M14,-95
2708,45055483,M14,-95
4211,3062316,SK-MEL-5,-95
2578,126941,SK-MEL-5,-95
4114,5284616,SK-MEL-5,-95
119182,104741,LOXIMVI,-95
148124,5394,UACC-257,-95
5426,60749,SK-MEL-5,-95
68740,60749,SK-MEL-2,-95
9941095,3902,UACC-62,-95
406563,5311,SK-MEL-28,-95
406563,123596,SK-MEL-5,-95
2478,72466,UACC-62,-95
443939,5329102,UACC-62,-94
451668,249332,SK-MEL-28,-94
77082,6252,SK-MEL-5,-94
135401907,454216,LOXIMVI,-94
439693,148124,UACC-62,-94
439693,249332,SK-MEL-28,-94
2141,9444,UACC-62,-94
2708,216326,M14,-94
6194,36462,SK-MEL-2,-94
4211,36314,UACC-257,-94
241902,9941095,UACC-257,-94
6442177,60749,SK-MEL-28,-94
406563,6252,LOXIMVI,-94
406563,3011155,SK-MEL-2,-94
2723601,3385,M14,-94
9703,5453,UACC-257,-94
123608,20279,UACC-257,-93
123608,249332,SK-MEL-28,-93
9887053,667490,M14,-93
2141,60749,M14,-93
2578,249332,UACC-257,-93
119182,126941,UACC-257,-93
60699,20279,UACC-257,-93
104842,657237,UACC-62,-93
2187,60749,M14,-93
3062316,5352062,SK-MEL-28,-93
6442177,249332,SK-MEL-28,-93
148121,3011155,LOXIMVI,-93
29327,5394,SK-MEL-5,-93
3690,657237,UACC-257,-92
657237,126941,SK-MEL-5,-92
36314,20279,SK-MEL-28,-92
4842,657237,UACC-257,-92
2708,45055483,SK-MEL-2,-92
6194,452548,LOXIMVI,-92
135398738,36462,LOXIMVI,-92
5426,657237,UACC-257,-92
249332,6252,UACC-257,-92
3062316,644241,LOXIMVI,-92
6442177,119182,UACC-257,-92
6442177,123596,UACC-257,-92
9941095,444795,LOXIMVI,-92
2478,457193,SK-MEL-28,-92
5329102,3902,LOXIMVI,-92
148121,3011155,SK-MEL-28,-92
9444,3011155,SK-MEL-5,-91
20279,249332,SK-MEL-28,-91
657237,126941,SK-MEL-28,-91
443939,426756,UACC-62,-91
36314,644241,SK-MEL-28,-91
77082,123596,SK-MEL-5,-91
439693,20279,LOXIMVI,-91
3657,5790,SK-MEL-2,-91
3657,5394,UACC-62,-91
3657,123596,LOXIMVI,-91
4211,457193,LOXIMVI,-91
119182,2187,LOXIMVI,-91
9941095,123596,UACC-62,-91
406563,657237,SK-MEL-28,-91
5329102,644241,UACC-62,-91
9703,667490,UACC-257,-91
5799,5329102,SK-MEL-2,-91
9444,5394,UACC-257,-90
444795,2662,SK-MEL-28,-90
443939,60953,SK-MEL-2,-90
451668,2733525,UACC-257,-90
77082,457193,M14,-90
5746,126941,LOXIMVI,-90
57469,20279,M14,-90
4114,241902,UACC-62,-90
148124,657237,SK-MEL-5,-90
148124,657237,UACC-62,-90
249332,3902,LOXIMVI,-90
249332,3902,UACC-257,-90
387447,241902,SK-MEL-28,-90
6442177,3062316,SK-MEL-28,-90
5352062,249332,UACC-62,-90
3950,216326,SK-MEL-2,-90
5799,3062316,SK-MEL-5,-90
9444,2733525,SK-MEL-5,-89
3690,444795,LOXIMVI,-89
426756,2662,SK-MEL-28,-89
9887053,667490,UACC-62,-89
2141,457193,M14,-89
2708,11683,LOXIMVI,-89
4211,444795,LOXIMVI,-89
4211,644241,SK-MEL-5,-89
104842,657237,SK-MEL-5,-89
387447,667490,SK-MEL-28,-89
5311,36314,SK-MEL-5,-89
5311,123596,SK-MEL-5,-89
68740,148124,SK-MEL-28,-89
3062316,2662,SK-MEL-28,-89
123596,6252,LOXIMVI,-89
2723601,4212,LOXIMVI,-89
5352062,454216,UACC-62,-89
9703,20279,UACC-257,-89
9703,5799,UACC-257,-89
452548,135413520,M14,-88
2123,60198,SK-MEL-2,-88
135401907,657237,LOXIMVI,-88
6239,454216,SK-MEL-5,-88
6239,60749,M14,-88
71384,45055483,LOXIMVI,-88
123608,36314,SK-MEL-5,-88
123608,148124,UACC-257,-88
163659,123596,M14,-88
2141,2733525,UACC-62,-88
3657,104842,UACC-62,-88
57469,457193,UACC-257,-88
2578,249332,LOXIMVI,-88
135398738,45055483,LOXIMVI,-88
4114,60749,LOXIMVI,-88
4114,249332,M14,-88
104842,5394,UACC-62,-88
387447,249332,SK-MEL-28,-88
104741,2662,M14,-88
2187,5284616,LOXIMVI,-88
68740,457193,SK-MEL-2,-88
68740,6442177,SK-MEL-2,-88
9941095,657237,SK-MEL-28,-88
406563,60749,SK-MEL-28,-88
2723601,2123,M14,-88
2723601,135413520,LOXIMVI,-88
9444,123596,SK-MEL-28,-87
443939,104842,SK-MEL-5,-87
72466,123596,SK-MEL-28,-87
451668,77082,UACC-257,-87
2123,3385,SK-MEL-5,-87
135401907,5394,M14,-87
6239,5799,UACC-62,-87
123608,60749,M14,-87
3385,36462,UACC-257,-87
3385,60198,LOXIMVI,-87
2141,657237,UACC-257,-87
2141,454216,UACC-62,-87
2141,126941,LOXIMVI,-87
4211,457193,UACC-257,-87
135398738,4212,LOXIMVI,-87
4114,4211,SK-MEL-28,-87
5426,249332,UACC-257,-87
3062316,60953,SK-MEL-28,-87
6442177,5453,SK-MEL-28,-87
2478,457193,UACC-257,-87
5329102,6252,LOXIMVI,-87
5352062,644241,LOXIMVI,-87
460612,135398738,LOXIMVI,-87
5799,3011155,SK-MEL-5,-87
9444,249332,LOXIMVI,-86
3690,667490,M14,-86
451668,77082,M14,-86
71384,45055483,SK-MEL-2,-86
123608,4211,SK-MEL-5,-86
3385,452548,LOXIMVI,-86
3385,36462,LOXIMVI,-86
2907,457193,SK-MEL-28,-86
2141,20279,SK-MEL-28,-86
2141,657237,SK-MEL-5,-86
2708,135398738,LOXIMVI,-86
5394,457193,UACC-257,-86
2578,5799,M14,-86
5426,241902,LOXIMVI,-86
104842,3902,UACC-257,-86
60953,104741,LOXIMVI,-86
104741,60953,SK-MEL-5,-86
68740,5790,SK-MEL-2,-86
68740,5329102,SK-MEL-5,-86
3062316,20279,SK-MEL-28,-86
3062316,457193,UACC-62,-86
6442177,3902,LOXIMVI,-86
6442177,3902,UACC-257,-86
406563,457193,SK-MEL-2,-86
5352062,2187,SK-MEL-5,-86
148121,104842,M14,-86
9444,5790,SK-MEL-28,-85
9444,60953,UACC-62,-85
2733525,20279,SK-MEL-28,-85
123608,454216,SK-MEL-28,-85
163659,249332,SK-MEL-2,-85
163659,3902,SK-MEL-2,-85
