drug_a,drug_b,cell_line,synergy
36314,60953,MDA-MB-231,-144
60749,2187,MDA-MB-231,-144
3011155,644241,MDA-MB-468,-144
6442177,60953,T47D,-144
406563,249332,T47D,-144
148121,6252,BT-549,-144
5799,9941095,T47D,-144
36314,119182,MDA-MB-468,-143
104842,5394,MDA-MB-231,-143
60953,644241,MDA-MB-468,-143
9941095,5453,T47D,-143
5799,36314,MDA-MB-231,-143
36314,3011155,MDA-MB-231,-142
451668,36314,Hs-578-T,-142
2733525,444795,T47D,-142
5394,3902,MDA-MB-231,-142
57469,148124,MCF7,-142
60953,644241,T47D,-142
72466,60953,MCF7,-141
451668,126941,Hs-578-T,-141
60749,644241,T47D,-141
387447,249332,T47D,-141
3011155,2187,MDA-MB-468,-141
6442177,119182,T47D,-141
644241,2187,MDA-MB-468,-141
3690,249332,BT-549,-140
5284616,123596,BT-549,-140
241902,36314,MDA-MB-231,-140
3011155,104741,MDA-MB-468,-140
123596,5790,Hs-578-T,-140
443939,3902,MCF7,-139
454216,3062316,MDA-MB-468,-139
45055483,5799,MCF7,-139
60749,644241,Hs-578-T,-139
644241,77082,BT-549,-139
4842,126941,MCF7,-138
5311,60953,T47D,-138
644241,2187,Hs-578-T,-138
439693,457193,MCF7,-137
5284616,2187,MDA-MB-468,-137
60699,60749,MCF7,-137
104842,2733525,T47D,-137
9941095,644241,Hs-578-T,-137
5352062,123596,T47D,-137
148121,60953,BT-549,-137
9444,3011155,T47D,-136
119182,644241,T47D,-136
20279,126941,MDA-MB-468,-135
443939,5329102,MDA-MB-468,-135
148124,644241,MDA-MB-231,-135
5329102,657237,MDA-MB-231,-135
2578,5799,MCF7,-134
249332,3902,MDA-MB-468,-134
60953,77082,BT-549,-134
9941095,119182,T47D,-134
644241,241902,MDA-MB-231,-134
5284616,454216,BT-549,-133
104842,2662,T47D,-133
406563,5311,MCF7,-133
3011155,644241,Hs-578-T,-132
3062316,3902,T47D,-132
5284616,644241,MDA-MB-231,-131
57469,249332,MCF7,-131
119182,2187,T47D,-131
387447,249332,MCF7,-131
5311,2187,T47D,-131
644241,4211,MDA-MB-231,-131
2478,126941,BT-549,-131
5799,36314,Hs-578-T,-131
451668,148124,MCF7,-130
426756,5790,Hs-578-T,-130
2578,657237,MCF7,-130
387447,148124,MCF7,-130
5311,644241,T47D,-130
60953,3902,BT-549,-130
11683,123631,MDA-MB-231,-130
6442177,426756,MDA-MB-231,-130
9941095,60953,T47D,-130
60699,20279,T47D,-129
60699,126941,MCF7,-129
60749,5790,Hs-578-T,-129
60749,123596,Hs-578-T,-129
3011155,2187,Hs-578-T,-129
60953,123596,MDA-MB-468,-129
60953,667490,MDA-MB-231,-129
644241,2733525,MDA-MB-231,-129
5352062,3902,T47D,-129
444795,126941,MDA-MB-468,-128
2907,454216,T47D,-128
60699,657237,MCF7,-128
9444,148124,T47D,-127
72466,9941095,T47D,-127
36314,457193,T47D,-127
36314,60953,MDA-MB-468,-127
5453,3902,T47D,-127
9941095,123596,MDA-MB-231,-127
9703,5799,MCF7,-127
443939,5329102,MDA-MB-231,-126
5284616,241902,MDA-MB-231,-126
4211,123596,BT-549,-126
119182,5394,MDA-MB-468,-126
60699,20279,MCF7,-126
387447,657237,T47D,-126
3011155,5394,MDA-MB-231,-126
3011155,3902,MCF7,-126
3011155,123596,MDA-MB-468,-126
11683,135413520,MCF7,-126
123608,5799,BT-549,-125
6194,11683,MCF7,-125
60953,104741,MDA-MB-231,-125
104741,60953,MDA-MB-468,-125
6442177,5394,MDA-MB-231,-125
5329102,60953,MDA-MB-231,-125
123608,60749,BT-549,-124
5284616,444795,BT-549,-124
5284616,3657,Hs-578-T,-124
2578,457193,MCF7,-124
119182,5394,T47D,-124
60699,9444,MCF7,-124
148124,60953,MDA-MB-231,-124
77082,2662,MCF7,-123
5284616,3011155,T47D,-123
454216,9444,MDA-MB-468,-123
119182,163659,MCF7,-123
119182,3011155,Hs-578-T,-123
9941095,104842,T47D,-123
406563,60953,MCF7,-123
148121,5284616,T47D,-123
163659,3902,MCF7,-122
2141,457193,MCF7,-122
6194,11683,MDA-MB-231,-122
4211,60953,MDA-MB-468,-122
6442177,3902,MDA-MB-231,-122
4842,241902,T47D,-121
123596,657237,T47D,-121
123596,5453,T47D,-121
9444,426756,T47D,-120
123608,5799,T47D,-120
4842,454216,BT-549,-120
249332,126941,MDA-MB-231,-120
3011155,5394,Hs-578-T,-120
3062316,3902,MDA-MB-231,-120
644241,163659,BT-549,-120
444795,126941,MDA-MB-231,-119
443939,3011155,MCF7,-119
72466,119182,MCF7,-119
3385,5799,BT-549,-119
119182,2733525,Hs-578-T,-119
148124,426756,T47D,-119
3011155,667490,MDA-MB-231,-119
123596,6252,T47D,-119
5329102,2733525,T47D,-119
3950,4212,MDA-MB-468,-119
3950,135413520,MCF7,-119
443939,5394,MDA-MB-468,-118
60749,426756,T47D,-118
3011155,123596,Hs-578-T,-118
60953,241902,MDA-MB-231,-118
11683,3950,T47D,-118
2187,119182,MCF7,-118
9444,5284616,T47D,-117
72466,123596,MCF7,-117
135401907,9444,T47D,-117
6194,11683,BT-549,-117
241902,5311,MDA-MB-468,-117
5329102,644241,BT-549,-117
3690,249332,MCF7,-116
72466,6252,Hs-578-T,-116
72466,2662,MCF7,-116
454216,5284616,MDA-MB-468,-116
4211,249332,T47D,-116
60749,3902,T47D,-116
148124,2187,T47D,-116
5311,249332,T47D,-116
60953,104741,MDA-MB-468,-116
2187,3902,MCF7,-116
3062316,3011155,T47D,-116
644241,5394,Hs-578-T,-116
148121,5453,BT-549,-116
20279,5453,T47D,-115
443939,60953,MCF7,-115
451668,126941,MCF7,-115
2733525,126941,MDA-MB-231,-115
5284616,657237,MDA-MB-231,-115
5284616,426756,MDA-MB-231,-115
2141,249332,MCF7,-115
2708,11683,MDA-MB-231,-115
3657,249332,T47D,-115
57469,454216,MCF7,-115
57469,60749,MCF7,-115
4211,426756,T47D,-115
148124,60749,T47D,-115
5453,3902,MDA-MB-231,-115
104842,148124,T47D,-115
6442177,123596,MDA-MB-468,-115
9941095,2662,T47D,-115
72466,457193,MCF7,-114
5284616,2187,T47D,-114
5746,4211,T47D,-114
5746,6252,Hs-578-T,-114
2578,163659,MCF7,-114
4114,126941,MDA-MB-231,-114
119182,644241,BT-549,-114
119182,644241,Hs-578-T,-114
104842,60953,T47D,-114
60953,2187,T47D,-114
2187,60953,MDA-MB-468,-114
9444,60749,T47D,-113
6239,454216,Hs-578-T,-113
123608,444795,BT-549,-113
4842,457193,T47D,-113
3657,2662,MCF7,-113
119182,60953,Hs-578-T,-113
119182,2187,MDA-MB-468,-113
5453,2662,T47D,-113
5311,457193,T47D,-113
11683,216326,MCF7,-113
123596,5453,MCF7,-113
20279,126941,Hs-578-T,-112
454216,119182,MDA-MB-468,-112
57469,9444,MCF7,-112
119182,644241,MCF7,-112
60749,5394,T47D,-112
60749,3011155,T47D,-112
3011155,3657,Hs-578-T,-112
644241,5394,MDA-MB-468,-112
644241,667490,BT-549,-112
443939,3902,Hs-578-T,-111
119182,104741,T47D,-111
119182,123596,Hs-578-T,-111
60749,249332,BT-549,-111
3011155,5394,T47D,-111
5311,36314,Hs-578-T,-111
5311,148124,T47D,-111
3062316,457193,T47D,-111
6442177,3011155,T47D,-111
6442177,3902,Hs-578-T,-111
644241,3902,MDA-MB-231,-111
5352062,454216,Hs-578-T,-111
439693,454216,T47D,-110
426756,657237,MCF7,-110
426756,249332,Hs-578-T,-110
2578,249332,MCF7,-110
2187,60953,BT-549,-110
9941095,3011155,Hs-578-T,-110
406563,657237,Hs-578-T,-110
5352062,241902,T47D,-110
148121,657237,BT-549,-110
148121,457193,MDA-MB-231,-110
5799,6252,Hs-578-T,-110
36314,3011155,BT-549,-109
2907,20279,MDA-MB-231,-109
57469,5799,MCF7,-109
241902,20279,T47D,-109
3011155,644241,T47D,-109
5799,3902,MCF7,-109
36314,5394,T47D,-108
4842,148124,T47D,-108
2907,457193,T47D,-108
3657,5329102,T47D,-108
5394,2662,T47D,-108
119182,454216,BT-549,-108
119182,5394,MDA-MB-231,-108
148124,20279,T47D,-108
249332,457193,Hs-578-T,-108
249332,126941,T47D,-108
11683,135413520,MDA-MB-231,-108
6442177,5394,T47D,-108
123596,5790,MDA-MB-231,-108
9941095,3011155,MDA-MB-231,-108
9941095,3902,Hs-578-T,-108
5329102,444795,T47D,-108
5352062,3011155,T47D,-108
148121,36314,MDA-MB-231,-108
72466,5394,T47D,-107
71384,60198,BT-549,-107
2578,454216,MCF7,-107
4114,249332,MDA-MB-231,-107
241902,3902,T47D,-107
60749,163659,MCF7,-107
104842,6252,Hs-578-T,-107
60953,5394,Hs-578-T,-107
3062316,5284616,MDA-MB-231,-107
6442177,426756,T47D,-107
6442177,123596,T47D,-107
5352062,60953,T47D,-107
148121,148124,T47D,-107
5746,667490,MCF7,-106
6194,5799,MDA-MB-468,-106
3011155,426756,T47D,-106
3011155,644241,BT-549,-106
104741,3902,MDA-MB-231,-106
644241,123596,Hs-578-T,-106
406563,426756,BT-549,-106
29327,249332,BT-549,-106
119182,3011155,T47D,-105
60749,2187,Hs-578-T,-105
3011155,2733525,Hs-578-T,-105
3011155,3902,T47D,-105
5311,644241,BT-549,-105
3062316,644241,MDA-MB-468,-105
406563,2662,MCF7,-105
5329102,123596,BT-549,-105
9703,241902,MCF7,-105
426756,6252,MCF7,-104
4114,77082,Hs-578-T,-104
119182,20279,Hs-578-T,-104
119182,249332,Hs-578-T,-104
2187,2662,MCF7,-104
68740,60953,MCF7,-104
443939,457193,MCF7,-103
3657,444795,T47D,-103
5394,657237,MDA-MB-231,-103
241902,123596,T47D,-103
119182,77082,BT-549,-103
60749,20279,T47D,-103
6252,5790,Hs-578-T,-103
5311,123596,BT-549,-103
60953,123596,Hs-578-T,-103
2187,5394,MCF7,-103
68740,5329102,T47D,-103
123596,2733525,MCF7,-103
2478,20279,T47D,-103
5352062,5790,T47D,-103
148121,5394,Hs-578-T,-103
9703,444795,BT-549,-103
9444,5790,MDA-MB-231,-102
20279,6252,BT-549,-102
657237,3902,MCF7,-102
36314,6252,T47D,-102
135401907,36314,MCF7,-102
439693,454216,MCF7,-102
163659,249332,T47D,-102
119182,60953,MDA-MB-468,-102
119182,3902,T47D,-102
60749,457193,T47D,-102
60749,5394,MDA-MB-468,-102
60749,241902,T47D,-102
5453,2662,MDA-MB-231,-102
104842,657237,MDA-MB-231,-102
3011155,104741,MDA-MB-231,-102
5311,3011155,T47D,-102
5311,3902,MDA-MB-468,-102
60953,667490,BT-549,-102
104741,60953,BT-549,-102
68740,36314,Hs-578-T,-102
6442177,123596,BT-549,-102
123596,2733525,T47D,-102
644241,2733525,BT-549,-102
9444,119182,T47D,-101
20279,3902,T47D,-101
452548,135413520,Hs-578-T,-101
72466,444795,MCF7,-101
5284616,5394,BT-549,-101
6194,135413520,MCF7,-101
241902,2662,T47D,-101
119182,60953,T47D,-101
119182,2187,MDA-MB-231,-101
68740,2662,MCF7,-101
6442177,644241,T47D,-101
9941095,426756,Hs-578-T,-101
5329102,60953,T47D,-101
148121,5352062,Hs-578-T,-101
71384,135413520,BT-549,-100
163659,2662,MCF7,-100
2907,9444,MDA-MB-468,-100
5746,457193,T47D,-100
4211,9444,T47D,-100
2578,77082,MCF7,-100
387447,36314,MCF7,-100
5311,9444,MDA-MB-468,-100
60953,5394,MDA-MB-468,-100
2187,9444,MDA-MB-231,-100
2662,3902,MDA-MB-231,-100
6442177,123596,Hs-578-T,-100
9941095,444795,BT-549,-100
9941095,2662,Hs-578-T,-100
406563,119182,MCF7,-100
406563,5453,MDA-MB-468,-100
406563,3902,MDA-MB-468,-100
5329102,119182,MDA-MB-231,-100
460612,3385,BT-549,-100
452548,216326,Hs-578-T,-99
5284616,5394,T47D,-99
5284616,2662,BT-549,-99
426756,126941,MCF7,-99
5790,2662,T47D,-99
6194,45055483,MCF7,-99
5394,444795,T47D,-99
57469,148124,T47D,-99
4114,444795,BT-549,-99
4114,148124,MCF7,-99
60699,667490,MCF7,-99
3011155,5790,Hs-578-T,-99
3011155,249332,Hs-578-T,-99
123596,2662,T47D,-99
9941095,644241,BT-549,-99
3950,4212,MCF7,-99
443939,9941095,MDA-MB-468,-98
135401907,60749,MCF7,-98
123608,2733525,MDA-MB-468,-98
123608,148124,MDA-MB-231,-98
5284616,20279,Hs-578-T,-98
119182,5394,Hs-578-T,-98
119182,4211,Hs-578-T,-98
60749,2733525,Hs-578-T,-98
123596,5394,MCF7,-98
644241,444795,BT-549,-98
644241,5394,T47D,-98
406563,657237,BT-549,-98
2723601,452548,MCF7,-98
148121,657237,Hs-578-T,-98
148121,444795,Hs-578-T,-98
29327,444795,BT-549,-98
460612,135413520,Hs-578-T,-98
451668,5453,MCF7,-97
77082,5329102,T47D,-97
6239,60749,Hs-578-T,-97
5284616,20279,T47D,-97
60749,5394,Hs-578-T,-97
60953,644241,Hs-578-T,-97
104741,123596,BT-549,-97
6442177,5790,T47D,-97
123596,426756,MDA-MB-231,-97
9941095,3902,MDA-MB-231,-97
644241,123596,BT-549,-97
2478,249332,T47D,-97
2723601,3385,T47D,-97
2723601,11683,MCF7,-97
9444,457193,MDA-MB-231,-96
20279,3902,MCF7,-96
443939,644241,MDA-MB-468,-96
2907,126941,T47D,-96
4114,454216,BT-549,-96
119182,126941,MDA-MB-468,-96
60749,644241,BT-549,-96
148124,119182,T47D,-96
60953,3011155,MDA-MB-468,-96
2187,6442177,MCF7,-96
2187,644241,MCF7,-96
9941095,426756,T47D,-96
406563,5311,T47D,-96
9444,20279,MDA-MB-231,-95
444795,657237,BT-549,-95
72466,9444,T47D,-95
36314,119182,MDA-MB-231,-95
3385,5799,MDA-MB-468,-95
5284616,3902,MCF7,-95
4842,5453,T47D,-95
5746,9444,T47D,-95
119182,123596,MCF7,-95
60953,4211,BT-549,-95
11683,71384,MDA-MB-231,-95
2187,657237,T47D,-95
68740,119182,MCF7,-95
3062316,60953,MCF7,-95
6442177,5311,Hs-578-T,-95
6442177,3902,T47D,-95
2478,36314,Hs-578-T,-95
148121,5790,MCF7,-95
29327,249332,MDA-MB-231,-95
20279,2662,T47D,-94
3690,5453,MCF7,-94
36314,426756,MDA-MB-231,-94
439693,249332,MCF7,-94
454216,36314,T47D,-94
5746,667490,Hs-578-T,-94
3657,6252,T47D,-94
241902,5284616,MDA-MB-231,-94
241902,6442177,MDA-MB-468,-94
119182,104741,Hs-578-T,-94
119182,2187,Hs-578-T,-94
60749,2733525,MDA-MB-231,-94
60749,6252,MDA-MB-468,-94
60749,3902,Hs-578-T,-94
60749,123596,T47D,-94
60953,426756,BT-549,-94
3062316,5352062,MCF7,-94
123596,126941,BT-549,-94
406563,5453,BT-549,-94
148121,5394,T47D,-94
148121,2662,T47D,-94
3950,452548,BT-549,-94
460612,45055483,BT-549,-94
5799,36314,MDA-MB-468,-94
9444,5284616,MDA-MB-231,-93
20279,5790,T47D,-93
6239,444795,BT-549,-93
123608,36314,MCF7,-93
123608,6252,T47D,-93
5284616,249332,T47D,-93
426756,457193,MCF7,-93
9887053,148124,MCF7,-93
2708,11683,MCF7,-93
57469,20279,MCF7,-93
4211,2662,BT-549,-93
4211,123596,T47D,-93
2578,5453,MCF7,-93
241902,119182,MCF7,-93
3011155,5790,T47D,-93
11683,60198,MCF7,-93
3062316,5311,MCF7,-93
406563,249332,MDA-MB-468,-93
2723601,62770,Hs-578-T,-93
20279,126941,MDA-MB-231,-92
3690,36314,MCF7,-92
443939,36314,MDA-MB-468,-92
72466,2662,T47D,-92
135401907,5394,Hs-578-T,-92
3657,123596,MCF7,-92
60749,2733525,T47D,-92
60953,2662,MDA-MB-468,-92
11683,123631,MCF7,-92
104741,6252,BT-549,-92
644241,123596,MDA-MB-468,-92
406563,249332,MCF7,-92
406563,3011155,T47D,-92
2478,77082,MCF7,-92
5352062,3902,MDA-MB-468,-92
148121,457193,BT-549,-92
29327,249332,MCF7,-92
3690,126941,MDA-MB-231,-91
72466,249332,T47D,-91
77082,148124,T47D,-91
135401907,444795,BT-549,-91
123608,2733525,Hs-578-T,-91
5746,36314,MDA-MB-231,-91
2708,3385,BT-549,-91
3657,123596,BT-549,-91
6194,36462,MCF7,-91
241902,2662,BT-549,-91
119182,3902,MCF7,-91
119182,667490,Hs-578-T,-91
60749,60953,T47D,-91
5453,126941,MDA-MB-468,-91
3011155,444795,MDA-MB-231,-91
3011155,241902,MDA-MB-468,-91
60953,77082,MDA-MB-231,-91
2187,457193,Hs-578-T,-91
9941095,123596,BT-549,-91
644241,426756,BT-549,-91
2723601,2708,MCF7,-91
5352062,426756,T47D,-91
5352062,5394,T47D,-91
148121,5311,T47D,-91
9703,667490,Hs-578-T,-91
444795,3902,MDA-MB-231,-90
72466,644241,MCF7,-90
5284616,119182,BT-549,-90
5284616,3011155,MCF7,-90
454216,119182,BT-549,-90
2907,241902,Hs-578-T,-90
2708,2123,T47D,-90
119182,426756,Hs-578-T,-90
119182,241902,MDA-MB-468,-90
119182,5453,Hs-578-T,-90
60749,444795,BT-549,-90
387447,6252,T47D,-90
11683,62770,MCF7,-90
2187,5329102,Hs-578-T,-90
3062316,60749,MCF7,-90
126941,6442177,MDA-MB-468,-90
644241,77082,T47D,-90
5329102,444795,BT-549,-90
5352062,3011155,MDA-MB-231,-90
3950,5799,MDA-MB-231,-90
29327,36314,MCF7,-90
657237,126941,MDA-MB-231,-89
443939,36314,MDA-MB-231,-89
443939,5453,MDA-MB-468,-89
72466,104842,T47D,-89
4842,5790,BT-549,-89
9887053,126941,MCF7,-89
5394,20279,T47D,-89
5394,126941,MDA-MB-468,-89
4211,20279,T47D,-89
4211,60953,BT-549,-89
2578,20279,MCF7,-89
241902,5311,MDA-MB-231,-89
119182,123596,MDA-MB-468,-89
60749,119182,T47D,-89
60749,3011155,MDA-MB-231,-89
148124,3011155,MDA-MB-468,-89
60953,457193,MDA-MB-231,-89
11683,60198,Hs-578-T,-89
2187,2662,BT-549,-89
2187,644241,MDA-MB-231,-89
6442177,148124,T47D,-89
2723601,3385,MDA-MB-468,-89
2723601,135398738,T47D,-89
2723601,62770,MCF7,-89
148121,36314,BT-549,-89
148121,457193,MDA-MB-468,-89
443939,3011155,MDA-MB-468,-88
123608,72466,T47D,-88
5284616,3902,T47D,-88
454216,36314,MDA-MB-468,-88
454216,5453,MCF7,-88
4842,5394,T47D,-88
4212,5799,MCF7,-88
241902,36314,T47D,-88
60699,148124,T47D,-88
60749,60953,BT-549,-88
60749,123596,MDA-MB-468,-88
3011155,457193,MCF7,-88
3011155,3902,BT-549,-88
123596,444795,MCF7,-88
406563,3902,T47D,-88
148121,20279,T47D,-88
9444,3011155,MDA-MB-231,-87
36314,60749,T47D,-87
77082,5394,T47D,-87
6239,5799,T47D,-87
123608,148124,MCF7,-87
3385,36462,BT-549,-87
426756,444795,T47D,-87
426756,3902,T47D,-87
426756,126941,MDA-MB-231,-87
426756,126941,T47D,-87
241902,457193,T47D,-87
119182,644241,MDA-MB-231,-87
60699,60749,T47D,-87
60749,2187,MDA-MB-468,-87
60749,2662,BT-549,-87
5453,3902,MCF7,-87
5426,444795,BT-549,-87
3011155,4211,MDA-MB-231,-87
60953,2733525,Hs-578-T,-87
2662,3902,T47D,-87
68740,249332,MCF7,-87
3062316,60749,T47D,-87
126941,5311,MDA-MB-468,-87
644241,3902,BT-549,-87
2478,148124,T47D,-87
5329102,60749,MDA-MB-231,-87
2723601,2123,T47D,-87
2723601,135413520,MCF7,-87
148121,60953,Hs-578-T,-87
9444,644241,T47D,-86
443939,5453,Hs-578-T,-86
36314,60749,BT-549,-86
36314,60749,Hs-578-T,-86
77082,9941095,T47D,-86
2733525,3902,Hs-578-T,-86
4842,9444,T47D,-86
3657,9941095,T47D,-86
2578,667490,MCF7,-86
119182,444795,MDA-MB-231,-86
119182,3657,MDA-MB-468,-86
119182,126941,MCF7,-86
119182,123596,T47D,-86
387447,457193,MCF7,-86
11683,36462,MDA-MB-231,-86
3950,36462,BT-549,-86
29327,148124,MDA-MB-468,-86
3690,241902,MCF7,-85
443939,657237,MDA-MB-468,-85
5284616,5790,BT-549,-85
5284616,3011155,MDA-MB-231,-85
426756,249332,MDA-MB-231,-85
454216,426756,Hs-578-T,-85
5746,5790,BT-549,-85
3657,20279,T47D,-85
6194,135413520,Hs-578-T,-85
5394,426756,T47D,-85
60749,2187,T47D,-85
60749,3902,MCF7,-85
104842,20279,T47D,-85
249332,457193,MDA-MB-468,-85
3011155,2187,MCF7,-85
5311,20279,BT-549,-85
60953,20279,BT-549,-85
126941,148124,MDA-MB-231,-85
9941095,9444,T47D,-85
644241,241902,MDA-MB-468,-85
406563,6252,T47D,-85
406563,9941095,MCF7,-85
5329102,3011155,T47D,-85
5329102,123596,MCF7,-85
148121,5453,MDA-MB-231,-85
148121,3011155,BT-549,-85
9703,5394,MCF7,-85
460612,3385,T47D,-85
5799,2662,MCF7,-85
9444,3902,MDA-MB-231,-84
3690,444795,BT-549,-84
443939,457193,BT-549,-84
77082,5790,T47D,-84
77082,249332,T47D,-84
2733525,5790,Hs-578-T,-84
3385,135413520,Hs-578-T,-84
3385,135413520,MCF7,-84
163659,20279,T47D,-84
2907,444795,BT-549,-84
2907,5799,BT-549,-84
3657,3902,T47D,-84
3657,123596,T47D,-84
119182,657237,T47D,-84
119182,457193,T47D,-84
119182,5394,BT-549,-84
119182,6252,MDA-MB-231,-84
3011155,426756,Hs-578-T,-84
5311,241902,T47D,-84
60953,4211,Hs-578-T,-84
3062316,36314,MCF7,-84
126941,457193,BT-549,-84
644241,657237,MDA-MB-468,-84
2478,3657,MCF7,-84
5329102,5394,T47D,-84
5329102,3062316,T47D,-84
5329102,123596,Hs-578-T,-84
9703,126941,MDA-MB-231,-84
9703,5799,MDA-MB-231,-84
444795,5453,T47D,-83
443939,3011155,MDA-MB-231,-83
36314,60953,BT-549,-83
135401907,126941,T47D,-83
36462,135413520,Hs-578-T,-83
123608,119182,T47D,-83
3385,11683,T47D,-83
454216,426756,MDA-MB-231,-83
4842,126941,T47D,-83
9887053,5799,MCF7,-83
2578,5935,MCF7,-83
135398738,11683,MCF7,-83
119182,104741,MDA-MB-468,-83
6252,126941,MDA-MB-231,-83
