drug_a,drug_b,cell_line,synergy
60953,5394,HCC2998,-142
11683,60198,HCT-116,-142
5329102,444795,HCT-15,-142
5352062,36314,COLO-205,-142
148121,20279,HT-29,-142
2123,11683,KM12,-141
426756,457193,KM12,-141
2141,72466,HCC2998,-141
5394,5790,KM12,-141
2578,5453,HCT-15,-141
4114,444795,HCC2998,-141
241902,457193,HCT-116,-141
148121,104842,HCT-116,-141
9887053,241902,HT-29,-140
60699,148124,KM12,-140
387447,126941,COLO-205,-140
11683,60198,HCC2998,-140
2187,457193,HCT-15,-140
9941095,644241,HCC2998,-140
148121,6252,HCT-116,-140
135401907,20279,KM12,-139
2141,126941,HT-29,-139
6194,71384,COLO-205,-139
119182,126941,HCT-116,-139
6252,126941,HCT-15,-139
2187,119182,COLO-205,-139
6442177,123596,HT-29,-139
5329102,6442177,HCT-15,-139
29327,249332,HCC2998,-139
72466,457193,HCC2998,-138
123608,9444,HCT-15,-138
3657,2662,KM12,-138
57469,126941,HCT-15,-138
5426,20279,KM12,-138
2187,657237,HCT-15,-138
406563,6442177,SW620,-138
5329102,457193,HCT-116,-138
135401907,36314,KM12,-137
123608,148124,HCC2998,-137
57469,249332,HCC2998,-137
119182,3011155,HCT-116,-137
3011155,2733525,HCC2998,-137
3011155,2662,HCC2998,-137
249332,457193,HT-29,-136
406563,249332,COLO-205,-136
9444,454216,KM12,-135
5394,3902,HCT-116,-135
2578,249332,HCC2998,-135
60953,454216,HCT-116,-135
6442177,3011155,HT-29,-135
406563,457193,HT-29,-135
3950,4212,COLO-205,-135
5746,457193,HCC2998,-134
5790,5453,HCT-15,-134
57469,457193,HCT-15,-134
2578,249332,KM12,-134
135398738,62770,HT-29,-134
4114,126941,HCT-15,-134
148124,3011155,HT-29,-134
5453,3902,HCT-15,-134
406563,20279,HCT-116,-134
9703,5799,HCC2998,-134
123608,444795,HCC2998,-133
123608,5799,SW620,-133
3385,36462,HT-29,-133
60699,249332,HCT-15,-133
60953,3902,KM12,-133
2723601,62770,HCC2998,-133
9444,2187,KM12,-132
439693,5394,HCC2998,-132
439693,5935,HCC2998,-132
454216,5284616,HCC2998,-132
5746,5799,HCC2998,-132
4211,426756,HCC2998,-132
3011155,241902,HCC2998,-132
5311,5394,HCC2998,-132
60953,126941,HCT-116,-132
11683,60198,KM12,-132
68740,9941095,HCT-116,-132
123608,2733525,HCC2998,-131
4114,20279,HCC2998,-131
2662,3902,HT-29,-131
68740,6442177,HCT-116,-131
9941095,123596,HCC2998,-131
5329102,5394,HT-29,-131
148121,20279,HCT-15,-131
9444,60953,KM12,-130
426756,3902,HT-29,-130
6194,5799,HCC2998,-130
2578,5935,HCC2998,-130
119182,77082,HCT-116,-130
119182,457193,HCT-116,-130
60749,2187,HCC2998,-130
644241,2187,HCC2998,-130
2478,72466,HCT-116,-130
5329102,3011155,HCT-15,-130
4842,5799,HCC2998,-129
4211,123596,KM12,-129
241902,644241,HCC2998,-129
60699,148124,COLO-205,-129
2187,457193,HCT-116,-129
123596,5790,HCT-15,-129
406563,6442177,HCC2998,-129
148121,6252,HT-29,-129
9444,457193,KM12,-128
77082,9941095,HCT-116,-128
3385,135413520,HCC2998,-128
57469,2733525,COLO-205,-128
57469,6252,HCC2998,-128
60749,123596,SW620,-128
2662,3902,KM12,-128
68740,3902,HCC2998,-128
126941,5329102,HCT-116,-128
644241,426756,HCC2998,-128
444795,126941,HT-29,-127
2123,6194,HT-29,-127
3657,249332,HCT-116,-127
148124,3902,HCC2998,-127
5426,657237,HCT-15,-127
104741,5394,HCC2998,-127
3062316,426756,HCT-15,-127
644241,123596,SW620,-127
2478,60749,COLO-205,-127
3385,452548,HT-29,-126
439693,454216,HT-29,-126
5284616,3011155,HCT-116,-126
2141,667490,HCC2998,-126
2578,454216,HCC2998,-126
135398738,135413520,HCC2998,-126
3011155,457193,HCC2998,-126
60953,123596,HCT-116,-126
2187,5394,HCT-15,-126
2187,119182,HCT-15,-126
2187,60953,KM12,-126
5329102,6252,HCT-116,-126
3950,4212,SW620,-126
3690,457193,HCC2998,-125
2733525,657237,HCT-15,-125
2141,454216,HT-29,-125
5394,457193,KM12,-125
57469,2733525,HCC2998,-125
57469,5394,HCC2998,-125
2578,454216,HT-29,-125
4114,457193,HCT-15,-125
249332,457193,KM12,-125
2187,123596,HCC2998,-125
2187,9941095,HCC2998,-125
644241,241902,HCC2998,-125
3950,4212,HT-29,-125
3690,657237,HCT-15,-124
123608,241902,HCT-15,-124
5746,5935,HCC2998,-124
6252,5790,HCC2998,-124
2187,5284616,COLO-205,-124
2187,119182,HCC2998,-124
451668,457193,HCC2998,-123
77082,249332,HCT-116,-123
2907,148124,HCT-15,-123
2141,457193,HCC2998,-123
241902,3902,HCC2998,-123
2187,9941095,HCT-15,-123
9941095,644241,HT-29,-123
29327,148124,KM12,-123
77082,148124,HCT-116,-122
135401907,5935,HCT-15,-122
4842,126941,KM12,-122
5790,126941,HT-29,-122
2141,454216,COLO-205,-122
4211,5394,HCT-15,-122
2578,148124,KM12,-122
135398738,62770,HCC2998,-122
4114,657237,HCT-15,-122
104842,2733525,HT-29,-122
3011155,3657,HCC2998,-122
2187,3902,HCC2998,-122
2478,249332,COLO-205,-122
5329102,457193,HCT-15,-122
29327,148124,HCC2998,-122
9444,20279,KM12,-121
443939,3902,HCC2998,-121
77082,5453,HCC2998,-121
454216,6252,COLO-205,-121
3657,123596,HCC2998,-121
20279,126941,HCT-116,-120
3690,77082,HCT-15,-120
36314,60953,HCC2998,-120
451668,148124,KM12,-120
77082,123596,KM12,-120
454216,5790,COLO-205,-120
5453,126941,HCT-15,-120
5453,126941,KM12,-120
3011155,2187,HCT-116,-120
135413520,5799,KM12,-120
9941095,644241,HCT-15,-120
2723601,452548,KM12,-120
3690,5799,HCC2998,-119
72466,5394,HCC2998,-119
5284616,3011155,KM12,-119
426756,126941,HCT-15,-119
5790,126941,COLO-205,-119
2141,657237,HT-29,-119
2141,148124,KM12,-119
4211,657237,COLO-205,-119
135398738,216326,HT-29,-119
148124,249332,HCC2998,-119
5453,126941,HCT-116,-119
5426,454216,HCT-15,-119
387447,249332,HCT-116,-119
60953,667490,HCC2998,-119
5329102,644241,HCC2998,-119
3950,4212,HCT-15,-119
3950,5799,HCC2998,-119
20279,126941,HCT-15,-118
135401907,5453,HCT-116,-118
123608,5284616,HCT-15,-118
4842,119182,HCT-15,-118
60749,123596,HCC2998,-118
3011155,444795,HCC2998,-118
5311,644241,HCC2998,-118
6442177,123596,HCT-15,-118
126941,457193,HCC2998,-118
644241,2187,KM12,-118
406563,5311,KM12,-118
5329102,3902,HCT-15,-118
5329102,123596,HCC2998,-118
5329102,9941095,HCT-15,-118
4211,249332,HT-29,-117
249332,3902,COLO-205,-117
60953,426756,HCC2998,-117
11683,60198,SW620,-117
104741,3062316,KM12,-117
644241,426756,KM12,-117
644241,123596,KM12,-117
9703,119182,HCC2998,-117
3690,249332,KM12,-116
657237,126941,HCT-116,-116
36314,60749,HCT-116,-116
451668,126941,KM12,-116
123608,5394,HCT-15,-116
123608,148124,HCT-15,-116
2907,2733525,HCT-116,-116
2907,241902,HCC2998,-116
2141,249332,HCC2998,-116
3657,20279,HCT-116,-116
135398738,11683,HT-29,-116
135398738,3950,HT-29,-116
60749,5394,HCC2998,-116
148124,457193,HCT-116,-116
3011155,6252,HCT-116,-116
11683,135413520,HCC2998,-116
6442177,5394,HCT-15,-116
406563,60749,SW620,-116
5329102,123596,HT-29,-116
148121,657237,HCT-116,-116
5799,249332,COLO-205,-116
444795,20279,HCT-116,-115
72466,457193,KM12,-115
2733525,3902,HCT-116,-115
426756,2733525,KM12,-115
426756,457193,HCC2998,-115
454216,5352062,COLO-205,-115
2141,60749,HT-29,-115
3657,657237,HCT-116,-115
4211,2733525,HCC2998,-115
4114,249332,SW620,-115
148124,657237,HT-29,-115
387447,9444,COLO-205,-115
5311,5284616,HCC2998,-115
104741,2733525,KM12,-115
2187,444795,HCT-15,-115
123596,444795,HCT-116,-115
77082,3062316,KM12,-114
6239,444795,HCC2998,-114
123608,60749,COLO-205,-114
5284616,123596,HCC2998,-114
2907,457193,COLO-205,-114
5790,3902,HCT-15,-114
148124,2187,HT-29,-114
126941,9444,HCC2998,-114
406563,644241,SW620,-114
5329102,104842,HCT-116,-114
5329102,60953,HCT-116,-114
148121,3011155,SW620,-114
148121,60953,HT-29,-114
5799,5790,HCC2998,-114
20279,249332,HT-29,-113
3690,3657,HCT-15,-113
657237,457193,KM12,-113
135401907,36314,HCT-116,-113
2907,657237,HT-29,-113
57469,444795,HCC2998,-113
4211,60953,SW620,-113
60699,5799,HCC2998,-113
5311,123596,SW620,-113
2187,36314,HCT-15,-113
2187,5311,KM12,-113
68740,119182,HCT-116,-113
6442177,123596,HCT-116,-113
123596,126941,HCT-15,-113
9941095,5453,HT-29,-113
5329102,657237,HT-29,-113
2723601,135413520,KM12,-113
148121,5790,KM12,-113
20279,126941,SW620,-112
443939,60953,HCC2998,-112
36314,60953,HCT-116,-112
5284616,60749,HCT-116,-112
5284616,2187,HCC2998,-112
4842,443939,HCT-116,-112
2708,62770,HCC2998,-112
6194,135413520,HCC2998,-112
4211,249332,COLO-205,-112
241902,5394,COLO-205,-112
60749,119182,HCT-116,-112
3011155,4211,HCC2998,-112
68740,5329102,HCC2998,-112
406563,119182,HCT-116,-112
406563,5311,SW620,-112
9703,657237,HCT-15,-112
9444,36314,COLO-205,-111
135401907,444795,KM12,-111
6239,241902,HT-29,-111
123608,457193,HCT-15,-111
454216,5329102,HCC2998,-111
4842,457193,COLO-205,-111
2907,241902,HT-29,-111
135398738,4212,SW620,-111
4114,249332,HCC2998,-111
60699,126941,COLO-205,-111
148124,657237,HCC2998,-111
148124,36314,HCC2998,-111
249332,457193,COLO-205,-111
3011155,126941,HCT-116,-111
5311,2662,HCC2998,-111
60953,123596,KM12,-111
406563,457193,SW620,-111
406563,9941095,HCT-116,-111
2723601,11683,KM12,-111
148121,6252,SW620,-111
148121,9941095,HT-29,-111
9703,4211,HCC2998,-111
460612,62770,HT-29,-111
36314,6252,HCT-116,-110
135401907,444795,HCT-15,-110
135401907,2733525,HCC2998,-110
439693,126941,HCT-15,-110
454216,249332,KM12,-110
2141,126941,HCC2998,-110
57469,457193,KM12,-110
241902,426756,HCT-15,-110
241902,457193,HCT-15,-110
387447,60749,HCT-15,-110
3011155,20279,HCC2998,-110
3011155,3902,KM12,-110
123596,2662,KM12,-110
5352062,3011155,HT-29,-110
3690,36314,HCC2998,-109
444795,657237,HCT-15,-109
77082,426756,HCT-116,-109
426756,5790,HCT-15,-109
2708,71384,COLO-205,-109
2708,135413520,HT-29,-109
148124,60749,HT-29,-109
104741,9444,HCC2998,-109
126941,104842,HCT-116,-109
406563,60953,SW620,-109
657237,126941,SW620,-108
6239,36314,HT-29,-108
123608,657237,HCT-116,-108
439693,77082,HCC2998,-108
439693,119182,HCC2998,-108
2907,657237,HCT-116,-108
5746,5284616,KM12,-108
4114,4211,HCC2998,-108
387447,20279,HCT-116,-108
387447,36314,KM12,-108
11683,3950,HCC2998,-108
104741,5453,HCC2998,-108
2187,3062316,COLO-205,-108
148121,657237,HCT-15,-108
3950,4212,KM12,-108
460612,62770,HCT-116,-108
5799,148124,COLO-205,-108
20279,3902,HCT-15,-107
3690,2733525,HT-29,-107
2733525,126941,HCT-15,-107
426756,249332,HT-29,-107
4842,241902,COLO-205,-107
5394,5453,KM12,-107
57469,2733525,HCT-116,-107
148124,5394,HT-29,-107
148124,2187,HCT-116,-107
6442177,119182,HCT-116,-107
148121,457193,HCC2998,-107
148121,104842,HCC2998,-107
460612,123631,HT-29,-107
2123,71384,HCC2998,-106
135401907,36314,HT-29,-106
6239,148124,KM12,-106
3385,4212,HCC2998,-106
439693,2733525,HCT-15,-106
426756,126941,HCT-116,-106
2708,62770,HT-29,-106
57469,667490,KM12,-106
2187,5790,HCT-15,-106
2662,126941,HCT-15,-106
68740,6252,KM12,-106
6442177,3011155,HCT-15,-106
123596,3902,HT-29,-106
9941095,5311,HCT-116,-106
406563,5311,HCC2998,-106
444795,6252,HCT-116,-105
443939,6252,HCC2998,-105
72466,5394,HT-29,-105
135401907,60749,KM12,-105
5284616,2733525,HCC2998,-105
2141,444795,HCC2998,-105
2141,5935,HCC2998,-105
241902,457193,SW620,-105
241902,5394,KM12,-105
45055483,5799,KM12,-105
3011155,3902,HCC2998,-105
3062316,5394,KM12,-105
406563,426756,HCT-116,-105
406563,60749,KM12,-105
9444,6252,KM12,-104
20279,5453,HT-29,-104
3690,60749,HCC2998,-104
72466,644241,HCC2998,-104
426756,3902,HCT-15,-104
2907,5799,HCT-116,-104
57469,444795,KM12,-104
57469,5394,KM12,-104
241902,20279,COLO-205,-104
119182,3902,HCT-116,-104
60749,126941,SW620,-104
3011155,667490,HCC2998,-104
11683,123631,KM12,-104
11683,216326,HT-29,-104
2187,60953,HT-29,-104
2187,3062316,HCT-15,-104
68740,60749,HCC2998,-104
9941095,3902,HT-29,-104
644241,20279,HCT-116,-104
406563,5284616,HCC2998,-104
444795,3902,HCT-116,-103
2123,60198,HCT-116,-103
5284616,4211,HCC2998,-103
2907,163659,HCC2998,-103
5746,60749,KM12,-103
2141,444795,COLO-205,-103
5394,3902,HCT-15,-103
241902,249332,HCT-15,-103
6252,5790,HCT-15,-103
68740,5394,HCT-116,-103
3062316,3011155,HCT-116,-103
9941095,5394,KM12,-103
644241,5394,KM12,-103
644241,4211,HCC2998,-103
406563,6442177,KM12,-103
2478,454216,HT-29,-103
5329102,60953,HCT-15,-103
3950,135413520,COLO-205,-103
460612,216326,HT-29,-103
3690,5394,HCT-15,-102
72466,249332,KM12,-102
2123,11683,HCC2998,-102
135401907,5799,KM12,-102
2733525,6252,HCT-15,-102
2141,454216,HCC2998,-102
5394,2733525,HCT-116,-102
57469,241902,HCC2998,-102
135398738,123631,HT-29,-102
135398738,216326,COLO-205,-102
241902,2662,COLO-205,-102
241902,644241,HCT-15,-102
148124,3011155,HCT-116,-102
5311,3902,HCC2998,-102
5311,3902,HT-29,-102
5311,644241,HT-29,-102
60953,3011155,HCT-116,-102
104741,426756,HCT-116,-102
3062316,3902,HCT-15,-102
9941095,3011155,HT-29,-102
9941095,123596,HCT-116,-102
406563,5790,SW620,-102
406563,3011155,SW620,-102
406563,2662,HCT-116,-102
460612,71384,HCC2998,-102
9444,444795,KM12,-101
36314,60749,HCC2998,-101
451668,241902,HT-29,-101
77082,123596,HCC2998,-101
135401907,444795,HCC2998,-101
135401907,454216,KM12,-101
2708,135413520,HCT-116,-101
5394,2733525,KM12,-101
2578,20279,KM12,-101
119182,657237,HCT-116,-101
60699,457193,HT-29,-101
5426,60749,HCC2998,-101
3011155,20279,HCT-116,-101
3011155,77082,HCC2998,-101
5311,3011155,COLO-205,-101
2187,5329102,HCT-15,-101
3062316,123596,HCT-15,-101
6442177,3902,HCT-15,-101
406563,6252,SW620,-101
9444,60749,KM12,-100
443939,426756,KM12,-100
123608,2733525,COLO-205,-100
5284616,123596,HCT-116,-100
5284616,644241,HCC2998,-100
426756,3902,KM12,-100
57469,454216,HCT-116,-100
57469,5935,HCC2998,-100
119182,5394,HCC2998,-100
148124,426756,HCC2998,-100
148124,241902,HCT-116,-100
5426,77082,HCC2998,-100
249332,3902,HCC2998,-100
3011155,2662,HCT-116,-100
5311,426756,HCT-116,-100
5311,123596,COLO-205,-100
60953,3011155,HCC2998,-100
2187,5394,KM12,-100
406563,119182,SW620,-100
2478,119182,HCT-15,-100
5329102,644241,HT-29,-100
20279,5790,HCC2998,-99
444795,2662,HCT-15,-99
3657,2662,HCT-116,-99
5394,3902,HCC2998,-99
2578,104842,HCC2998,-99
119182,426756,COLO-205,-99
60749,119182,COLO-205,-99
60749,104741,HCC2998,-99
5453,457193,HCT-15,-99
387447,148124,KM12,-99
104741,119182,HCC2998,-99
123596,444795,SW620,-99
9941095,3902,HCC2998,-99
9703,148124,HCT-15,-99
29327,20279,HCC2998,-99
3690,241902,HCC2998,-98
426756,249332,HCT-15,-98
5746,454216,KM12,-98
5746,5453,HCC2998,-98
5790,126941,HCT-15,-98
241902,5394,HCC2998,-98
241902,5394,HCT-15,-98
241902,60749,COLO-205,-98
104842,104741,HCC2998,-98
60953,5394,KM12,-98
2187,36314,COLO-205,-98
3062316,60749,HCC2998,-98
123596,5394,HCT-15,-98
9941095,3011155,HCT-15,-98
406563,2733525,HCC2998,-98
2478,72466,HCC2998,-98
2478,5284616,HCT-15,-98
3950,71384,COLO-205,-98
444795,3902,HT-29,-97
72466,3902,HCC2998,-97
451668,5799,KM12,-97
2123,135413520,KM12,-97
5284616,426756,HCC2998,-97
426756,2733525,HCT-116,-97
454216,5790,HCT-15,-97
9887053,5799,HT-29,-97
5746,444795,HCC2998,-97
2141,148124,HT-29,-97
5394,657237,HCC2998,-97
5394,657237,KM12,-97
57469,20279,HT-29,-97
4211,2733525,COLO-205,-97
241902,657237,HCT-116,-97
119182,123596,HCT-116,-97
60699,148124,HCT-15,-97
60953,2733525,KM12,-97
2187,5284616,HCC2998,-97
126941,9941095,SW620,-97
123596,426756,HCT-15,-97
123596,5453,HCC2998,-97
5352062,60953,KM12,-97
460612,135413520,HCC2998,-97
20279,5453,HCT-15,-96
3690,2733525,HCC2998,-96
3690,249332,SW620,-96
451668,249332,SW620,-96
2123,62770,HCT-15,-96
439693,60749,HCT-15,-96
5284616,444795,HCC2998,-96
5284616,5394,HCC2998,-96
5284616,3902,HCT-116,-96
5284616,123596,KM12,-96
4842,5453,HCC2998,-96
2907,36314,HT-29,-96
9887053,126941,HCC2998,-96
57469,5284616,HCC2998,-96
57469,60749,HCC2998,-96
4211,249332,HCC2998,-96
4114,249332,HCT-15,-96
241902,3902,COLO-205,-96
60699,5790,KM12,-96
60699,60749,KM12,-96
104842,3902,HT-29,-96
5311,3902,HCT-116,-96
104741,5453,HCT-116,-96
104741,60953,HCT-15,-96
406563,2662,HT-29,-96
5799,249332,HCC2998,-96
72466,657237,HCC2998,-95
2123,6194,HCC2998,-95
135401907,36314,HCT-15,-95
2733525,3902,KM12,-95
454216,36314,HCC2998,-95
454216,6252,HCT-116,-95
5746,5935,KM12,-95
2708,11683,KM12,-95
6194,36462,HCC2998,-95
57469,60749,KM12,-95
2578,20279,HCT-15,-95
2578,667490,HCC2998,-95
60699,241902,HCT-15,-95
5453,126941,HT-29,-95
60953,457193,KM12,-95
60953,123596,HCC2998,-95
104741,5284616,HCT-116,-95
2187,5790,HCC2998,-95
68740,457193,HCT-116,-95
68740,2662,HCC2998,-95
68740,3062316,HCT-116,-95
2478,72466,KM12,-95
5329102,9444,HCT-116,-95
5352062,457193,COLO-205,-95
148121,657237,HCC2998,-95
9703,20279,HCT-15,-95
3950,135413520,HCT-15,-95
5799,6252,HCC2998,-95
9444,457193,SW620,-94
135401907,249332,HCT-116,-94
123608,72466,HCC2998,-94
123608,4211,HCT-15,-94
123608,60749,HCT-15,-94
426756,6252,HCC2998,-94
426756,249332,KM12,-94
5746,72466,HCC2998,-94
2141,77082,HT-29,-94
2141,148124,HCC2998,-94
3657,3902,KM12,-94
2578,163659,HT-29,-94
135398738,4212,HCC2998,-94
104842,444795,HCC2998,-94
5311,3011155,HT-29,-94
2187,457193,KM12,-94
2187,3902,HCT-116,-94
6442177,426756,HCT-15,-94
126941,457193,COLO-205,-94
9941095,2662,KM12,-94
644241,20279,HCC2998,-94
644241,444795,SW620,-94
406563,3902,KM12,-94
406563,3062316,SW620,-94
2723601,135398738,HCC2998,-94
460612,60198,HCT-116,-94
3690,5453,HCT-15,-93
123608,5394,COLO-205,-93
439693,667490,HCC2998,-93
454216,104842,COLO-205,-93
5746,457193,KM12,-93
135398738,45055483,COLO-205,-93
241902,9444,HT-29,-93
119182,644241,HCT-116,-93
60749,644241,HCC2998,-93
5426,2733525,HCT-15,-93
249332,5453,HCT-116,-93
5311,104842,COLO-205,-93
2187,426756,KM12,-93
2187,5453,HCT-116,-93
2187,123596,SW620,-93
9941095,5394,HCT-15,-93
406563,6252,HCC2998,-93
406563,5453,HCT-116,-93
2478,443939,HCT-116,-93
2478,126941,HCT-15,-93
5329102,2733525,HCT-15,-93
9703,5799,KM12,-93
460612,135413520,HCT-15,-93
20279,457193,HCT-15,-92
657237,126941,COLO-205,-92
444795,657237,HCC2998,-92
2123,135398738,SW620,-92
135401907,5453,HCC2998,-92
123608,77082,HCC2998,-92
439693,249332,HCT-15,-92
5284616,60953,HCT-116,-92
2141,3657,HCC2998,-92
57469,104842,KM12,-92
57469,249332,HCT-15,-92
4211,2733525,KM12,-92
4211,2662,KM12,-92
2578,5394,KM12,-92
60699,20279,COLO-205,-92
60699,6252,HCT-15,-92
60699,667490,COLO-205,-92
60749,77082,HCC2998,-92
148124,3902,HCT-116,-92
6252,126941,HT-29,-92
5311,6252,HCT-116,-92
60953,5453,HCC2998,-92
60953,3011155,KM12,-92
3062316,426756,HT-29,-92
3062316,3902,HT-29,-92
644241,657237,COLO-205,-92
644241,657237,HCC2998,-92
644241,2733525,KM12,-92
2478,454216,HCC2998,-92
2478,119182,HCT-116,-92
5329102,148124,HCT-15,-92
5329102,644241,HCT-116,-92
148121,3011155,HCT-116,-92
9703,148124,HCC2998,-92
9703,5799,HCT-15,-92
460612,452548,HT-29,-92
3690,5799,HCT-15,-91
3385,71384,HT-29,-91
439693,60749,KM12,-91
426756,5453,HT-29,-91
426756,2662,KM12,-91
5746,36314,KM12,-91
2141,20279,KM12,-91
2141,657237,HCC2998,-91
57469,104842,HCT-15,-91
57469,5935,KM12,-91
4211,5284616,HT-29,-91
241902,119182,HCT-116,-91
241902,5311,HCT-15,-91
119182,426756,HCC2998,-91
5426,3657,HCT-15,-91
104842,457193,KM12,-91
104741,5311,HCC2998,-91
2187,444795,KM12,-91
